mass_feature,replicate_name,adjusted_area,sample_fraction,z,sample_set,treatment,retention_time,mz
unknown_C6H9NO4_neg,211202_Smp_OBi1_9,4396465,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,3.582222222222222,158.0453
unknown_C6H9NO4_pos,211202_Smp_OBi1_1,NA,Particulate,1,OBi1_set2,Glucose + NH4,11.816666666666666,160.061
unknown_C6H9NO4_pos,211202_Smp_OBi1_2,NA,Particulate,1,OBi1_set2,Glucose + NH4,11.816666666666666,160.061
unknown_C6H9NO4_pos,211202_Smp_OBi1_3,NA,Particulate,1,OBi1_set2,Glucose + NH4,11.816666666666666,160.061
unknown_C6H9NO4_pos,211202_Smp_OBi1_4,859802.9730524514,Particulate,1,OBi1_set2,Homarine,11.816666666666666,160.061
unknown_C6H9NO4_pos,211202_Smp_OBi1_5,732158.2810942916,Particulate,1,OBi1_set2,Homarine,11.816666666666666,160.061
unknown_C6H9NO4_pos,211202_Smp_OBi1_6,831634.0699042929,Particulate,1,OBi1_set2,Homarine,11.816666666666666,160.061
unknown_C6H9NO4_pos,211202_Smp_OBi1_7,1467347.7859713896,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,11.816666666666666,160.061
unknown_C6H9NO4_pos,211202_Smp_OBi1_8,1339028.290901238,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,11.816666666666666,160.061
unknown_C6H9NO4_pos,211202_Smp_OBi1_9,1476081.3416157423,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,11.816666666666666,160.061
unknown_C6H9NO4_pos_early,211202_Smp_OBi1_1,87457.7164278583,Particulate,1,OBi1_set2,Glucose + NH4,3.5670588235294116,160.061
unknown_C6H9NO4_pos_early,211202_Smp_OBi1_2,78180.80436356281,Particulate,1,OBi1_set2,Glucose + NH4,3.5670588235294116,160.061
unknown_C6H9NO4_pos_early,211202_Smp_OBi1_3,111547.3988876636,Particulate,1,OBi1_set2,Glucose + NH4,3.5670588235294116,160.061
unknown_C6H9NO4_pos_early,211202_Smp_OBi1_4,701944.8911495485,Particulate,1,OBi1_set2,Homarine,3.5670588235294116,160.061
unknown_C6H9NO4_pos_early,211202_Smp_OBi1_5,673061.1658968373,Particulate,1,OBi1_set2,Homarine,3.5670588235294116,160.061
unknown_C6H9NO4_pos_early,211202_Smp_OBi1_6,1750930.191279217,Particulate,1,OBi1_set2,Homarine,3.5670588235294116,160.061
unknown_C6H9NO4_pos_early,211202_Smp_OBi1_7,60608.547856596706,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,3.5670588235294116,160.061
unknown_C6H9NO4_pos_early,211202_Smp_OBi1_8,48998.349978539234,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,3.5670588235294116,160.061
unknown_C6H9NO4_pos_early,211202_Smp_OBi1_9,NA,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,3.5670588235294116,160.061
unknown_C7H9NO5_pos,211202_Smp_OBi1_1,61165.94573022232,Particulate,1,OBi1_set2,Glucose + NH4,11.859333333333334,188.055899
unknown_C7H9NO5_pos,211202_Smp_OBi1_2,59424.94879704997,Particulate,1,OBi1_set2,Glucose + NH4,11.859333333333334,188.055899
unknown_C7H9NO5_pos,211202_Smp_OBi1_3,NA,Particulate,1,OBi1_set2,Glucose + NH4,11.859333333333334,188.055899
unknown_C7H9NO5_pos,211202_Smp_OBi1_4,1834812.223174032,Particulate,1,OBi1_set2,Homarine,11.859333333333334,188.055899
unknown_C7H9NO5_pos,211202_Smp_OBi1_5,1651003.5996189113,Particulate,1,OBi1_set2,Homarine,11.859333333333334,188.055899
unknown_C7H9NO5_pos,211202_Smp_OBi1_6,1756594.9313979263,Particulate,1,OBi1_set2,Homarine,11.859333333333334,188.055899
unknown_C7H9NO5_pos,211202_Smp_OBi1_7,2698014.263831391,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,11.859333333333334,188.055899
unknown_C7H9NO5_pos,211202_Smp_OBi1_8,2276233.355342225,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,11.859333333333334,188.055899
unknown_C7H9NO5_pos,211202_Smp_OBi1_9,2601395.8774417974,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,11.859333333333334,188.055899
"2,5-Dihydroxybenzoic acid",220302_Smp_OBi1_1,NA,Dissolved,-1,OBi1_set2,Glucose + NH4,3.520909090909091,153.018785
"2,5-Dihydroxybenzoic acid",220302_Smp_OBi1_2,NA,Dissolved,-1,OBi1_set2,Glucose + NH4,3.520909090909091,153.018785
"2,5-Dihydroxybenzoic acid",220302_Smp_OBi1_3,NA,Dissolved,-1,OBi1_set2,Glucose + NH4,3.520909090909091,153.018785
"2,5-Dihydroxybenzoic acid",220302_Smp_OBi1_4,NA,Dissolved,-1,OBi1_set2,Homarine,3.520909090909091,153.018785
"2,5-Dihydroxybenzoic acid",220302_Smp_OBi1_5,NA,Dissolved,-1,OBi1_set2,Homarine,3.520909090909091,153.018785
"2,5-Dihydroxybenzoic acid",220302_Smp_OBi1_6,NA,Dissolved,-1,OBi1_set2,Homarine,3.520909090909091,153.018785
"2,5-Dihydroxybenzoic acid",220302_Smp_OBi1_7,NA,Dissolved,-1,OBi1_set2,Glucose + NH4 + Homarine,3.520909090909091,153.018785
"2,5-Dihydroxybenzoic acid",220302_Smp_OBi1_8,NA,Dissolved,-1,OBi1_set2,Glucose + NH4 + Homarine,3.520909090909091,153.018785
"2,5-Dihydroxybenzoic acid",220302_Smp_OBi1_9,NA,Dissolved,-1,OBi1_set2,Glucose + NH4 + Homarine,3.520909090909091,153.018785
"2,5-Dihydroxybenzoic acid",220302_Smp_OBi1small_1,NA,Dissolved,-1,Obi1_set1,Glucose + NH4,3.520909090909091,153.018785
"2,5-Dihydroxybenzoic acid",220302_Smp_OBi1small_2,NA,Dissolved,-1,Obi1_set1,Glucose + NH4,3.520909090909091,153.018785
"2,5-Dihydroxybenzoic acid",220302_Smp_OBi1small_3,NA,Dissolved,-1,Obi1_set1,Homarine,3.520909090909091,153.018785
"2,5-Dihydroxybenzoic acid",220302_Smp_OBi1small_4,NA,Dissolved,-1,Obi1_set1,Homarine,3.520909090909091,153.018785
"2,5-Dihydroxybenzoic acid",220302_Smp_RWi2_1,NA,Dissolved,-1,Rwi_set1,Glycerol + NH4,3.520909090909091,153.018785
"2,5-Dihydroxybenzoic acid",220302_Smp_RWi2_2,NA,Dissolved,-1,Rwi_set1,Glycerol + NH4,3.520909090909091,153.018785
"2,5-Dihydroxybenzoic acid",220302_Smp_RWi2_3,NA,Dissolved,-1,Rwi_set1,Homarine,3.520909090909091,153.018785
"2,5-Dihydroxybenzoic acid",220302_Smp_RWi2_4,NA,Dissolved,-1,Rwi_set1,Homarine,3.520909090909091,153.018785
"2,5-Dihydroxybenzoic acid",220302_Smp_RWi2_5,NA,Dissolved,-1,Rwi_set1,Glycerol + NH4 + Homarine,3.520909090909091,153.018785
"2,5-Dihydroxybenzoic acid",220302_Smp_RWi2_6,NA,Dissolved,-1,Rwi_set1,Glycerol + NH4 + Homarine,3.520909090909091,153.018785
5-Hydroxyectoine,220302_Smp_OBi1_1,270862496,Dissolved,1,OBi1_set2,Glucose + NH4,11.0978,159.076968
5-Hydroxyectoine,220302_Smp_OBi1_2,309235040,Dissolved,1,OBi1_set2,Glucose + NH4,11.0978,159.076968
5-Hydroxyectoine,220302_Smp_OBi1_3,314322368,Dissolved,1,OBi1_set2,Glucose + NH4,11.0978,159.076968
5-Hydroxyectoine,220302_Smp_OBi1_4,361343520,Dissolved,1,OBi1_set2,Homarine,11.0978,159.076968
5-Hydroxyectoine,220302_Smp_OBi1_5,365248128,Dissolved,1,OBi1_set2,Homarine,11.0978,159.076968
5-Hydroxyectoine,220302_Smp_OBi1_6,350087360,Dissolved,1,OBi1_set2,Homarine,11.0978,159.076968
5-Hydroxyectoine,220302_Smp_OBi1_7,289634112,Dissolved,1,OBi1_set2,Glucose + NH4 + Homarine,11.0978,159.076968
5-Hydroxyectoine,220302_Smp_OBi1_8,299466720,Dissolved,1,OBi1_set2,Glucose + NH4 + Homarine,11.0978,159.076968
5-Hydroxyectoine,220302_Smp_OBi1_9,592683520,Dissolved,1,OBi1_set2,Glucose + NH4 + Homarine,11.0978,159.076968
5-Hydroxyectoine,220302_Smp_OBi1small_1,19121092,Dissolved,1,Obi1_set1,Glucose + NH4,11.0978,159.076968
5-Hydroxyectoine,220302_Smp_OBi1small_2,39163212,Dissolved,1,Obi1_set1,Glucose + NH4,11.0978,159.076968
5-Hydroxyectoine,220302_Smp_OBi1small_3,24304094,Dissolved,1,Obi1_set1,Homarine,11.0978,159.076968
5-Hydroxyectoine,220302_Smp_OBi1small_4,31514732,Dissolved,1,Obi1_set1,Homarine,11.0978,159.076968
5-Hydroxyectoine,220302_Smp_RWi2_1,NA,Dissolved,1,Rwi_set1,Glycerol + NH4,11.0978,159.076968
5-Hydroxyectoine,220302_Smp_RWi2_2,NA,Dissolved,1,Rwi_set1,Glycerol + NH4,11.0978,159.076968
5-Hydroxyectoine,220302_Smp_RWi2_3,NA,Dissolved,1,Rwi_set1,Homarine,11.0978,159.076968
5-Hydroxyectoine,220302_Smp_RWi2_4,NA,Dissolved,1,Rwi_set1,Homarine,11.0978,159.076968
5-Hydroxyectoine,220302_Smp_RWi2_5,NA,Dissolved,1,Rwi_set1,Glycerol + NH4 + Homarine,11.0978,159.076968
5-Hydroxyectoine,220302_Smp_RWi2_6,NA,Dissolved,1,Rwi_set1,Glycerol + NH4 + Homarine,11.0978,159.076968
Allantoin,220302_Smp_OBi1_1,NA,Dissolved,-1,OBi1_set2,Glucose + NH4,9.4825,157.036165
Allantoin,220302_Smp_OBi1_2,NA,Dissolved,-1,OBi1_set2,Glucose + NH4,9.4825,157.036165
Allantoin,220302_Smp_OBi1_3,NA,Dissolved,-1,OBi1_set2,Glucose + NH4,9.4825,157.036165
Allantoin,220302_Smp_OBi1_4,NA,Dissolved,-1,OBi1_set2,Homarine,9.4825,157.036165
Allantoin,220302_Smp_OBi1_5,NA,Dissolved,-1,OBi1_set2,Homarine,9.4825,157.036165
Allantoin,220302_Smp_OBi1_6,NA,Dissolved,-1,OBi1_set2,Homarine,9.4825,157.036165
Allantoin,220302_Smp_OBi1_7,NA,Dissolved,-1,OBi1_set2,Glucose + NH4 + Homarine,9.4825,157.036165
Allantoin,220302_Smp_OBi1_8,NA,Dissolved,-1,OBi1_set2,Glucose + NH4 + Homarine,9.4825,157.036165
Allantoin,220302_Smp_OBi1_9,NA,Dissolved,-1,OBi1_set2,Glucose + NH4 + Homarine,9.4825,157.036165
Allantoin,220302_Smp_OBi1small_1,NA,Dissolved,-1,Obi1_set1,Glucose + NH4,9.4825,157.036165
Allantoin,220302_Smp_OBi1small_2,NA,Dissolved,-1,Obi1_set1,Glucose + NH4,9.4825,157.036165
Allantoin,220302_Smp_OBi1small_3,NA,Dissolved,-1,Obi1_set1,Homarine,9.4825,157.036165
Allantoin,220302_Smp_OBi1small_4,NA,Dissolved,-1,Obi1_set1,Homarine,9.4825,157.036165
Allantoin,220302_Smp_RWi2_1,NA,Dissolved,-1,Rwi_set1,Glycerol + NH4,9.4825,157.036165
Allantoin,220302_Smp_RWi2_2,NA,Dissolved,-1,Rwi_set1,Glycerol + NH4,9.4825,157.036165
Allantoin,220302_Smp_RWi2_3,NA,Dissolved,-1,Rwi_set1,Homarine,9.4825,157.036165
Allantoin,220302_Smp_RWi2_4,NA,Dissolved,-1,Rwi_set1,Homarine,9.4825,157.036165
Allantoin,220302_Smp_RWi2_5,NA,Dissolved,-1,Rwi_set1,Glycerol + NH4 + Homarine,9.4825,157.036165
Allantoin,220302_Smp_RWi2_6,NA,Dissolved,-1,Rwi_set1,Glycerol + NH4 + Homarine,9.4825,157.036165
Ectoine,220302_Smp_OBi1_1,4245294080,Dissolved,1,OBi1_set2,Glucose + NH4,9.472,143.082053
Ectoine,220302_Smp_OBi1_2,5377144320,Dissolved,1,OBi1_set2,Glucose + NH4,9.472,143.082053
Ectoine,220302_Smp_OBi1_3,6080292352,Dissolved,1,OBi1_set2,Glucose + NH4,9.472,143.082053
Ectoine,220302_Smp_OBi1_4,1071968320,Dissolved,1,OBi1_set2,Homarine,9.472,143.082053
Ectoine,220302_Smp_OBi1_5,1031413312,Dissolved,1,OBi1_set2,Homarine,9.472,143.082053
Ectoine,220302_Smp_OBi1_6,948002752,Dissolved,1,OBi1_set2,Homarine,9.472,143.082053
Ectoine,220302_Smp_OBi1_7,2681739776,Dissolved,1,OBi1_set2,Glucose + NH4 + Homarine,9.472,143.082053
Ectoine,220302_Smp_OBi1_8,2393329920,Dissolved,1,OBi1_set2,Glucose + NH4 + Homarine,9.472,143.082053
Ectoine,220302_Smp_OBi1_9,4833483264,Dissolved,1,OBi1_set2,Glucose + NH4 + Homarine,9.472,143.082053
Ectoine,220302_Smp_OBi1small_1,744246464,Dissolved,1,Obi1_set1,Glucose + NH4,9.472,143.082053
Ectoine,220302_Smp_OBi1small_2,1639588096,Dissolved,1,Obi1_set1,Glucose + NH4,9.472,143.082053
Ectoine,220302_Smp_OBi1small_3,691538560,Dissolved,1,Obi1_set1,Homarine,9.472,143.082053
Ectoine,220302_Smp_OBi1small_4,624080256,Dissolved,1,Obi1_set1,Homarine,9.472,143.082053
Ectoine,220302_Smp_RWi2_1,98032400,Dissolved,1,Rwi_set1,Glycerol + NH4,9.472,143.082053
Ectoine,220302_Smp_RWi2_2,159522400,Dissolved,1,Rwi_set1,Glycerol + NH4,9.472,143.082053
Ectoine,220302_Smp_RWi2_3,19863102,Dissolved,1,Rwi_set1,Homarine,9.472,143.082053
Ectoine,220302_Smp_RWi2_4,19524322,Dissolved,1,Rwi_set1,Homarine,9.472,143.082053
Ectoine,220302_Smp_RWi2_5,8559869440,Dissolved,1,Rwi_set1,Glycerol + NH4 + Homarine,9.472,143.082053
Ectoine,220302_Smp_RWi2_6,8853207040,Dissolved,1,Rwi_set1,Glycerol + NH4 + Homarine,9.472,143.082053
Homarine,220302_Smp_OBi1_1,NA,Dissolved,1,OBi1_set2,Glucose + NH4,5.60375,138.055503
Homarine,220302_Smp_OBi1_2,NA,Dissolved,1,OBi1_set2,Glucose + NH4,5.60375,138.055503
Homarine,220302_Smp_OBi1_3,NA,Dissolved,1,OBi1_set2,Glucose + NH4,5.60375,138.055503
Homarine,220302_Smp_OBi1_4,2992577084183.031,Dissolved,1,OBi1_set2,Homarine,5.60375,138.055503
Homarine,220302_Smp_OBi1_5,2980720975788.667,Dissolved,1,OBi1_set2,Homarine,5.60375,138.055503
Homarine,220302_Smp_OBi1_6,2825717994149.5864,Dissolved,1,OBi1_set2,Homarine,5.60375,138.055503
Homarine,220302_Smp_OBi1_7,128677922463.3421,Dissolved,1,OBi1_set2,Glucose + NH4 + Homarine,5.60375,138.055503
Homarine,220302_Smp_OBi1_8,103011209188.52995,Dissolved,1,OBi1_set2,Glucose + NH4 + Homarine,5.60375,138.055503
Homarine,220302_Smp_OBi1_9,95599318218.41151,Dissolved,1,OBi1_set2,Glucose + NH4 + Homarine,5.60375,138.055503
Homarine,220302_Smp_OBi1small_1,NA,Dissolved,1,Obi1_set1,Glucose + NH4,5.60375,138.055503
Homarine,220302_Smp_OBi1small_2,275941216.65458065,Dissolved,1,Obi1_set1,Glucose + NH4,5.60375,138.055503
Homarine,220302_Smp_OBi1small_3,4248856597080.648,Dissolved,1,Obi1_set1,Homarine,5.60375,138.055503
Homarine,220302_Smp_OBi1small_4,4178088813497.3247,Dissolved,1,Obi1_set1,Homarine,5.60375,138.055503
Homarine,220302_Smp_RWi2_1,NA,Dissolved,1,Rwi_set1,Glycerol + NH4,5.60375,138.055503
Homarine,220302_Smp_RWi2_2,NA,Dissolved,1,Rwi_set1,Glycerol + NH4,5.60375,138.055503
Homarine,220302_Smp_RWi2_3,4747815016353.549,Dissolved,1,Rwi_set1,Homarine,5.60375,138.055503
Homarine,220302_Smp_RWi2_4,5193865288306.186,Dissolved,1,Rwi_set1,Homarine,5.60375,138.055503
Homarine,220302_Smp_RWi2_5,289653185120.4715,Dissolved,1,Rwi_set1,Glycerol + NH4 + Homarine,5.60375,138.055503
Homarine,220302_Smp_RWi2_6,258441937703.2624,Dissolved,1,Rwi_set1,Glycerol + NH4 + Homarine,5.60375,138.055503
Hydroxyproline,220302_Smp_OBi1_1,1903279,Dissolved,1,OBi1_set2,Glucose + NH4,10.6328,132.066069
Hydroxyproline,220302_Smp_OBi1_2,1462099,Dissolved,1,OBi1_set2,Glucose + NH4,10.6328,132.066069
Hydroxyproline,220302_Smp_OBi1_3,2018273,Dissolved,1,OBi1_set2,Glucose + NH4,10.6328,132.066069
Hydroxyproline,220302_Smp_OBi1_4,2693833,Dissolved,1,OBi1_set2,Homarine,10.6328,132.066069
Hydroxyproline,220302_Smp_OBi1_5,NA,Dissolved,1,OBi1_set2,Homarine,10.6328,132.066069
Hydroxyproline,220302_Smp_OBi1_6,1335685,Dissolved,1,OBi1_set2,Homarine,10.6328,132.066069
Hydroxyproline,220302_Smp_OBi1_7,1430083,Dissolved,1,OBi1_set2,Glucose + NH4 + Homarine,10.6328,132.066069
Hydroxyproline,220302_Smp_OBi1_8,1793185,Dissolved,1,OBi1_set2,Glucose + NH4 + Homarine,10.6328,132.066069
Hydroxyproline,220302_Smp_OBi1_9,1851489,Dissolved,1,OBi1_set2,Glucose + NH4 + Homarine,10.6328,132.066069
Hydroxyproline,220302_Smp_OBi1small_1,NA,Dissolved,1,Obi1_set1,Glucose + NH4,10.6328,132.066069
Hydroxyproline,220302_Smp_OBi1small_2,NA,Dissolved,1,Obi1_set1,Glucose + NH4,10.6328,132.066069
Hydroxyproline,220302_Smp_OBi1small_3,NA,Dissolved,1,Obi1_set1,Homarine,10.6328,132.066069
Hydroxyproline,220302_Smp_OBi1small_4,1877699,Dissolved,1,Obi1_set1,Homarine,10.6328,132.066069
Hydroxyproline,220302_Smp_RWi2_1,NA,Dissolved,1,Rwi_set1,Glycerol + NH4,10.6328,132.066069
Hydroxyproline,220302_Smp_RWi2_2,NA,Dissolved,1,Rwi_set1,Glycerol + NH4,10.6328,132.066069
Hydroxyproline,220302_Smp_RWi2_3,NA,Dissolved,1,Rwi_set1,Homarine,10.6328,132.066069
Hydroxyproline,220302_Smp_RWi2_4,NA,Dissolved,1,Rwi_set1,Homarine,10.6328,132.066069
Hydroxyproline,220302_Smp_RWi2_5,NA,Dissolved,1,Rwi_set1,Glycerol + NH4 + Homarine,10.6328,132.066069
Hydroxyproline,220302_Smp_RWi2_6,NA,Dissolved,1,Rwi_set1,Glycerol + NH4 + Homarine,10.6328,132.066069
Hypoxanthine,220302_Smp_OBi1_1,NA,Dissolved,1,OBi1_set2,Glucose + NH4,6.588863636363636,137.046336
Hypoxanthine,220302_Smp_OBi1_2,NA,Dissolved,1,OBi1_set2,Glucose + NH4,6.588863636363636,137.046336
Hypoxanthine,220302_Smp_OBi1_3,NA,Dissolved,1,OBi1_set2,Glucose + NH4,6.588863636363636,137.046336
Hypoxanthine,220302_Smp_OBi1_4,16160859.305065814,Dissolved,1,OBi1_set2,Homarine,6.588863636363636,137.046336
Hypoxanthine,220302_Smp_OBi1_5,24261859.023021106,Dissolved,1,OBi1_set2,Homarine,6.588863636363636,137.046336
Hypoxanthine,220302_Smp_OBi1_6,10428042.98739135,Dissolved,1,OBi1_set2,Homarine,6.588863636363636,137.046336
Hypoxanthine,220302_Smp_OBi1_7,5610243.51461517,Dissolved,1,OBi1_set2,Glucose + NH4 + Homarine,6.588863636363636,137.046336
Hypoxanthine,220302_Smp_OBi1_8,7534720.931396281,Dissolved,1,OBi1_set2,Glucose + NH4 + Homarine,6.588863636363636,137.046336
Hypoxanthine,220302_Smp_OBi1_9,2899486.5689438824,Dissolved,1,OBi1_set2,Glucose + NH4 + Homarine,6.588863636363636,137.046336
Hypoxanthine,220302_Smp_OBi1small_1,NA,Dissolved,1,Obi1_set1,Glucose + NH4,6.588863636363636,137.046336
Hypoxanthine,220302_Smp_OBi1small_2,NA,Dissolved,1,Obi1_set1,Glucose + NH4,6.588863636363636,137.046336
Hypoxanthine,220302_Smp_OBi1small_3,13838451.823643724,Dissolved,1,Obi1_set1,Homarine,6.588863636363636,137.046336
Hypoxanthine,220302_Smp_OBi1small_4,14156711.24374896,Dissolved,1,Obi1_set1,Homarine,6.588863636363636,137.046336
Hypoxanthine,220302_Smp_RWi2_1,NA,Dissolved,1,Rwi_set1,Glycerol + NH4,6.588863636363636,137.046336
Hypoxanthine,220302_Smp_RWi2_2,NA,Dissolved,1,Rwi_set1,Glycerol + NH4,6.588863636363636,137.046336
Hypoxanthine,220302_Smp_RWi2_3,19632376.913241863,Dissolved,1,Rwi_set1,Homarine,6.588863636363636,137.046336
Hypoxanthine,220302_Smp_RWi2_4,17094473.910665877,Dissolved,1,Rwi_set1,Homarine,6.588863636363636,137.046336
Hypoxanthine,220302_Smp_RWi2_5,6061639.152298328,Dissolved,1,Rwi_set1,Glycerol + NH4 + Homarine,6.588863636363636,137.046336
Hypoxanthine,220302_Smp_RWi2_6,2278665.370660592,Dissolved,1,Rwi_set1,Glycerol + NH4 + Homarine,6.588863636363636,137.046336
L-Glutamic acid,220302_Smp_OBi1_1,197702845.14968932,Dissolved,1,OBi1_set2,Glucose + NH4,11.320625,148.060984
L-Glutamic acid,220302_Smp_OBi1_2,218687052.08008727,Dissolved,1,OBi1_set2,Glucose + NH4,11.320625,148.060984
L-Glutamic acid,220302_Smp_OBi1_3,217844910.16330245,Dissolved,1,OBi1_set2,Glucose + NH4,11.320625,148.060984
L-Glutamic acid,220302_Smp_OBi1_4,95954319.6719907,Dissolved,1,OBi1_set2,Homarine,11.320625,148.060984
L-Glutamic acid,220302_Smp_OBi1_5,84487477.68961449,Dissolved,1,OBi1_set2,Homarine,11.320625,148.060984
L-Glutamic acid,220302_Smp_OBi1_6,80333632.451210707,Dissolved,1,OBi1_set2,Homarine,11.320625,148.060984
L-Glutamic acid,220302_Smp_OBi1_7,220873745.2317503,Dissolved,1,OBi1_set2,Glucose + NH4 + Homarine,11.320625,148.060984
L-Glutamic acid,220302_Smp_OBi1_8,308261849.32288706,Dissolved,1,OBi1_set2,Glucose + NH4 + Homarine,11.320625,148.060984
L-Glutamic acid,220302_Smp_OBi1_9,407914432.5573201,Dissolved,1,OBi1_set2,Glucose + NH4 + Homarine,11.320625,148.060984
L-Glutamic acid,220302_Smp_OBi1small_1,NA,Dissolved,1,Obi1_set1,Glucose + NH4,11.320625,148.060984
L-Glutamic acid,220302_Smp_OBi1small_2,NA,Dissolved,1,Obi1_set1,Glucose + NH4,11.320625,148.060984
L-Glutamic acid,220302_Smp_OBi1small_3,NA,Dissolved,1,Obi1_set1,Homarine,11.320625,148.060984
L-Glutamic acid,220302_Smp_OBi1small_4,NA,Dissolved,1,Obi1_set1,Homarine,11.320625,148.060984
L-Glutamic acid,220302_Smp_RWi2_1,NA,Dissolved,1,Rwi_set1,Glycerol + NH4,11.320625,148.060984
L-Glutamic acid,220302_Smp_RWi2_2,NA,Dissolved,1,Rwi_set1,Glycerol + NH4,11.320625,148.060984
L-Glutamic acid,220302_Smp_RWi2_3,NA,Dissolved,1,Rwi_set1,Homarine,11.320625,148.060984
L-Glutamic acid,220302_Smp_RWi2_4,NA,Dissolved,1,Rwi_set1,Homarine,11.320625,148.060984
L-Glutamic acid,220302_Smp_RWi2_5,NA,Dissolved,1,Rwi_set1,Glycerol + NH4 + Homarine,11.320625,148.060984
L-Glutamic acid,220302_Smp_RWi2_6,NA,Dissolved,1,Rwi_set1,Glycerol + NH4 + Homarine,11.320625,148.060984
L-Glutamine,220302_Smp_OBi1_1,44276694.93445885,Dissolved,1,OBi1_set2,Glucose + NH4,10.828958333333333,147.076968
L-Glutamine,220302_Smp_OBi1_2,63528551.6762628,Dissolved,1,OBi1_set2,Glucose + NH4,10.828958333333333,147.076968
L-Glutamine,220302_Smp_OBi1_3,74305521.93078673,Dissolved,1,OBi1_set2,Glucose + NH4,10.828958333333333,147.076968
L-Glutamine,220302_Smp_OBi1_4,NA,Dissolved,1,OBi1_set2,Homarine,10.828958333333333,147.076968
L-Glutamine,220302_Smp_OBi1_5,NA,Dissolved,1,OBi1_set2,Homarine,10.828958333333333,147.076968
L-Glutamine,220302_Smp_OBi1_6,NA,Dissolved,1,OBi1_set2,Homarine,10.828958333333333,147.076968
L-Glutamine,220302_Smp_OBi1_7,62932059.63779231,Dissolved,1,OBi1_set2,Glucose + NH4 + Homarine,10.828958333333333,147.076968
L-Glutamine,220302_Smp_OBi1_8,141346457.48095664,Dissolved,1,OBi1_set2,Glucose + NH4 + Homarine,10.828958333333333,147.076968
L-Glutamine,220302_Smp_OBi1_9,124227496.70103404,Dissolved,1,OBi1_set2,Glucose + NH4 + Homarine,10.828958333333333,147.076968
L-Glutamine,220302_Smp_OBi1small_1,NA,Dissolved,1,Obi1_set1,Glucose + NH4,10.828958333333333,147.076968
L-Glutamine,220302_Smp_OBi1small_2,NA,Dissolved,1,Obi1_set1,Glucose + NH4,10.828958333333333,147.076968
L-Glutamine,220302_Smp_OBi1small_3,NA,Dissolved,1,Obi1_set1,Homarine,10.828958333333333,147.076968
L-Glutamine,220302_Smp_OBi1small_4,10546490.887503523,Dissolved,1,Obi1_set1,Homarine,10.828958333333333,147.076968
L-Glutamine,220302_Smp_RWi2_1,NA,Dissolved,1,Rwi_set1,Glycerol + NH4,10.828958333333333,147.076968
L-Glutamine,220302_Smp_RWi2_2,NA,Dissolved,1,Rwi_set1,Glycerol + NH4,10.828958333333333,147.076968
L-Glutamine,220302_Smp_RWi2_3,NA,Dissolved,1,Rwi_set1,Homarine,10.828958333333333,147.076968
L-Glutamine,220302_Smp_RWi2_4,NA,Dissolved,1,Rwi_set1,Homarine,10.828958333333333,147.076968
L-Glutamine,220302_Smp_RWi2_5,NA,Dissolved,1,Rwi_set1,Glycerol + NH4 + Homarine,10.828958333333333,147.076968
L-Glutamine,220302_Smp_RWi2_6,NA,Dissolved,1,Rwi_set1,Glycerol + NH4 + Homarine,10.828958333333333,147.076968
Melamine,220302_Smp_OBi1_1,584306048,Dissolved,1,OBi1_set2,Glucose + NH4,6.939375,127.073219
Melamine,220302_Smp_OBi1_2,NA,Dissolved,1,OBi1_set2,Glucose + NH4,6.939375,127.073219
Melamine,220302_Smp_OBi1_3,NA,Dissolved,1,OBi1_set2,Glucose + NH4,6.939375,127.073219
Melamine,220302_Smp_OBi1_4,NA,Dissolved,1,OBi1_set2,Homarine,6.939375,127.073219
Melamine,220302_Smp_OBi1_5,427302720,Dissolved,1,OBi1_set2,Homarine,6.939375,127.073219
Melamine,220302_Smp_OBi1_6,NA,Dissolved,1,OBi1_set2,Homarine,6.939375,127.073219
