...1,replicate_name,precursor_ion_name,retention_time,area,background,height,mass_error_ppm,flags,QC_area
3606,220302_Std_4uMStdsMix2InH2O_2,"3-Sulfolactate, 13C3",NA,NA,NA,NA,NA,NA,NA
3607,220302_Std_4uMStdsMix2InMatrix_1,"3-Sulfolactate, 13C3",NA,NA,NA,NA,NA,NA,NA
3608,220302_Std_4uMStdsMix2InMatrix_2,"3-Sulfolactate, 13C3",NA,NA,NA,NA,NA,NA,NA
3609,220302_Std_H2OinMatrix_1,"3-Sulfolactate, 13C3",NA,NA,NA,NA,NA,NA,NA
3610,220302_Std_H2OinMatrix_2,"3-Sulfolactate, 13C3",NA,NA,NA,NA,NA,NA,NA
3611,220302_Poo_TruePooBacteria_Full1,"3-Sulfolactate, 13C3",NA,NA,NA,NA,NA,NA,NA
3612,220302_Poo_TruePooBacteria_Full2,"3-Sulfolactate, 13C3",NA,NA,NA,NA,NA,NA,NA
3613,220302_Poo_TruePooBacteria_Full3,"3-Sulfolactate, 13C3",NA,NA,NA,NA,NA,NA,NA
3614,220302_Poo_TruePooBacteria_Half1,"3-Sulfolactate, 13C3",NA,NA,NA,NA,NA,NA,NA
3615,220302_Poo_TruePooBacteria_Half2,"3-Sulfolactate, 13C3",NA,NA,NA,NA,NA,NA,NA
3616,220302_Poo_TruePooBacteria_Half3,"3-Sulfolactate, 13C3",NA,NA,NA,NA,NA,NA,NA
3617,220302_Smp_MQBlk1_A,"3-Sulfolactate, 13C3",NA,NA,NA,NA,NA,NA,NA
3618,220302_Smp_MQBlk1_B,"3-Sulfolactate, 13C3",NA,NA,NA,NA,NA,NA,NA
3619,220302_Smp_MQBlk1_C,"3-Sulfolactate, 13C3",NA,NA,NA,NA,NA,NA,NA
3620,220302_Smp_MQBlk2_A,"3-Sulfolactate, 13C3",NA,NA,NA,NA,NA,NA,NA
3621,220302_Smp_MQBlk2_B,"3-Sulfolactate, 13C3",NA,NA,NA,NA,NA,NA,NA
3622,220302_Smp_MQBlk2_C,"3-Sulfolactate, 13C3",NA,NA,NA,NA,NA,NA,NA
3623,220302_Smp_MQBlk3_A,"3-Sulfolactate, 13C3",NA,NA,NA,NA,NA,NA,NA
3624,220302_Smp_MQBlk3_B,"3-Sulfolactate, 13C3",12.34,12483,0,9776,-3,"areamin_flag, blank_flag",NA
3625,220302_Smp_MQBlk3_C,"3-Sulfolactate, 13C3",NA,NA,NA,NA,NA,NA,NA
3626,220302_Smp_SupernatBlk_1,"3-Sulfolactate, 13C3",NA,NA,NA,NA,NA,NA,NA
3627,220302_Smp_SupernatBlk_2,"3-Sulfolactate, 13C3",NA,NA,NA,NA,NA,NA,NA
3628,220302_Smp_SupernatBlk_3,"3-Sulfolactate, 13C3",NA,NA,NA,NA,NA,NA,NA
3629,220302_Smp_SWBlk_1,"3-Sulfolactate, 13C3",NA,NA,NA,NA,NA,NA,NA
3630,220302_Smp_SWBlk_2,"3-Sulfolactate, 13C3",NA,NA,NA,NA,NA,NA,NA
3631,220302_Smp_SWBlk_3,"3-Sulfolactate, 13C3",NA,NA,NA,NA,NA,NA,NA
3632,220302_Smp_OBi1_1,"3-Sulfolactate, 13C3",13.02,34879,0,27262,6.7,"ppm_flag, areamin_flag, blank_flag",NA
3633,220302_Smp_OBi1_2,"3-Sulfolactate, 13C3",NA,NA,NA,NA,NA,NA,NA
3634,220302_Smp_OBi1_3,"3-Sulfolactate, 13C3",NA,NA,NA,NA,NA,NA,NA
3635,220302_Smp_OBi1_4,"3-Sulfolactate, 13C3",NA,NA,NA,NA,NA,NA,NA
3636,220302_Smp_OBi1_5,"3-Sulfolactate, 13C3",NA,NA,NA,NA,NA,NA,NA
3637,220302_Smp_OBi1_6,"3-Sulfolactate, 13C3",NA,NA,NA,NA,NA,NA,NA
3638,220302_Smp_OBi1_7,"3-Sulfolactate, 13C3",NA,NA,NA,NA,NA,NA,NA
3639,220302_Smp_OBi1_8,"3-Sulfolactate, 13C3",NA,NA,NA,NA,NA,NA,NA
3640,220302_Smp_OBi1_9,"3-Sulfolactate, 13C3",NA,NA,NA,NA,NA,NA,NA
3641,220302_Smp_OBi1small_1,"3-Sulfolactate, 13C3",NA,NA,NA,NA,NA,NA,NA
3642,220302_Smp_OBi1small_2,"3-Sulfolactate, 13C3",NA,NA,NA,NA,NA,NA,NA
3643,220302_Smp_OBi1small_3,"3-Sulfolactate, 13C3",NA,NA,NA,NA,NA,NA,NA
3644,220302_Smp_OBi1small_4,"3-Sulfolactate, 13C3",NA,NA,NA,NA,NA,NA,NA
3645,220302_Smp_RWi2_1,"3-Sulfolactate, 13C3",NA,NA,NA,NA,NA,NA,NA
3646,220302_Smp_RWi2_2,"3-Sulfolactate, 13C3",NA,NA,NA,NA,NA,NA,NA
3647,220302_Smp_RWi2_3,"3-Sulfolactate, 13C3",NA,NA,NA,NA,NA,NA,NA
3648,220302_Smp_RWi2_4,"3-Sulfolactate, 13C3",NA,NA,NA,NA,NA,NA,NA
3649,220302_Smp_RWi2_5,"3-Sulfolactate, 13C3",NA,NA,NA,NA,NA,NA,NA
3650,220302_Smp_RWi2_6,"3-Sulfolactate, 13C3",NA,NA,NA,NA,NA,NA,NA
3651,220302_Std_4uMStdsMix1InH2O_1,"AMP, 15N5",NA,NA,NA,NA,NA,NA,NA
3652,220302_Std_4uMStdsMix1InH2O_2,"AMP, 15N5",NA,NA,NA,NA,NA,NA,NA
3653,220302_Std_4uMStdsMix1InMatrix_1,"AMP, 15N5",11.2,114772528,0,7371815,0.9,blank_flag,NA
3654,220302_Std_4uMStdsMix1InMatrix_2,"AMP, 15N5",10.43,173027376,0,8299506,1.1,blank_flag,NA
3655,220302_Std_4uMStdsMix2InH2O_1,"AMP, 15N5",NA,NA,NA,NA,NA,NA,NA
3656,220302_Std_4uMStdsMix2InH2O_2,"AMP, 15N5",NA,NA,NA,NA,NA,NA,NA
3657,220302_Std_4uMStdsMix2InMatrix_1,"AMP, 15N5",11.18,117711096,0,7213551,0.8,blank_flag,NA
3658,220302_Std_4uMStdsMix2InMatrix_2,"AMP, 15N5",10.42,175048064,0,8995480,1.2,blank_flag,NA
3659,220302_Std_H2OinMatrix_1,"AMP, 15N5",11.24,92238848,0,5641898,0.7,blank_flag,NA
3660,220302_Std_H2OinMatrix_2,"AMP, 15N5",10.51,170210624,0,7980625,1.1,blank_flag,NA
3661,220302_Poo_TruePooBacteria_Full1,"AMP, 15N5",11.05,175790592,0,9401533,1.3,blank_flag,NA
3662,220302_Poo_TruePooBacteria_Full2,"AMP, 15N5",10.97,198824144,0,11513433,1.4,blank_flag,NA
3663,220302_Poo_TruePooBacteria_Full3,"AMP, 15N5",10.64,256663616,0,13153368,1.6,blank_flag,NA
3664,220302_Poo_TruePooBacteria_Half1,"AMP, 15N5",11.06,95914736,513806,5418650,1.3,blank_flag,NA
3665,220302_Poo_TruePooBacteria_Half2,"AMP, 15N5",10.94,107288688,0,5371301,1.5,blank_flag,NA
3666,220302_Poo_TruePooBacteria_Half3,"AMP, 15N5",10.62,125668496,0,6105818,1.7,blank_flag,NA
3667,220302_Smp_MQBlk1_A,"AMP, 15N5",11.15,165641136,518866,10593730,1,blank_flag,NA
3668,220302_Smp_MQBlk1_B,"AMP, 15N5",11.15,184908656,0,11739220,1,blank_flag,NA
3669,220302_Smp_MQBlk1_C,"AMP, 15N5",11.13,189311024,0,11792295,0.9,blank_flag,NA
3670,220302_Smp_MQBlk2_A,"AMP, 15N5",10.99,156809728,971578,8800569,1.4,blank_flag,NA
3671,220302_Smp_MQBlk2_B,"AMP, 15N5",10.85,249971216,0,11788445,1.4,blank_flag,NA
3672,220302_Smp_MQBlk2_C,"AMP, 15N5",10.84,219830720,0,11402140,1.2,blank_flag,NA
3673,220302_Smp_MQBlk3_A,"AMP, 15N5",10.65,287566560,0,13086990,1.8,blank_flag,NA
3674,220302_Smp_MQBlk3_B,"AMP, 15N5",10.63,311201280,0,14199601,1.7,blank_flag,NA
3675,220302_Smp_MQBlk3_C,"AMP, 15N5",10.58,313352224,0,15124370,1.7,blank_flag,NA
3676,220302_Smp_SupernatBlk_1,"AMP, 15N5",10.96,236280672,0,13659526,1.7,blank_flag,NA
3677,220302_Smp_SupernatBlk_2,"AMP, 15N5",10.76,256432800,0,12167563,1.5,blank_flag,NA
3678,220302_Smp_SupernatBlk_3,"AMP, 15N5",10.76,273056384,1151206,13238272,1.5,blank_flag,NA
3679,220302_Smp_SWBlk_1,"AMP, 15N5",11.16,181926496,1010311,10729871,1.6,blank_flag,NA
3680,220302_Smp_SWBlk_2,"AMP, 15N5",10.93,186765072,0,9342705,1.7,blank_flag,NA
3681,220302_Smp_SWBlk_3,"AMP, 15N5",11.06,168712928,0,9875317,1.3,blank_flag,NA
3682,220302_Smp_OBi1_1,"AMP, 15N5",10.96,230893536,0,13945681,1.9,blank_flag,NA
3683,220302_Smp_OBi1_2,"AMP, 15N5",10.75,268360864,0,12383562,1.3,blank_flag,NA
3684,220302_Smp_OBi1_3,"AMP, 15N5",10.67,293988608,814238,14035063,1.5,blank_flag,NA
3685,220302_Smp_OBi1_4,"AMP, 15N5",10.96,131010416,0,7440492,2,blank_flag,NA
3686,220302_Smp_OBi1_5,"AMP, 15N5",11.21,151285632,0,9441068,2,blank_flag,NA
3687,220302_Smp_OBi1_6,"AMP, 15N5",10.98,218993264,515793,11660083,1.8,blank_flag,NA
3688,220302_Smp_OBi1_7,"AMP, 15N5",10.75,260002592,0,12613328,1.6,blank_flag,NA
3689,220302_Smp_OBi1_8,"AMP, 15N5",10.9,176181360,0,9838745,1.2,blank_flag,NA
3690,220302_Smp_OBi1_9,"AMP, 15N5",10.86,280722624,0,14118513,2,blank_flag,NA
3691,220302_Smp_OBi1small_1,"AMP, 15N5",11.16,142717264,0,8769987,2.2,blank_flag,NA
3692,220302_Smp_OBi1small_2,"AMP, 15N5",10.83,213043104,0,10302683,1.5,blank_flag,NA
3693,220302_Smp_OBi1small_3,"AMP, 15N5",11.17,157072720,1823062,10015695,0.7,blank_flag,NA
3694,220302_Smp_OBi1small_4,"AMP, 15N5",10.89,254786576,0,12985541,1.9,blank_flag,NA
3695,220302_Smp_RWi2_1,"AMP, 15N5",11.18,149349568,464649,9688545,1.6,blank_flag,NA
3696,220302_Smp_RWi2_2,"AMP, 15N5",10.77,271981888,0,13032430,1.7,blank_flag,NA
3697,220302_Smp_RWi2_3,"AMP, 15N5",10.77,239324336,0,11124755,1.5,blank_flag,NA
3698,220302_Smp_RWi2_4,"AMP, 15N5",10.9,225613232,2806840,12696571,1.5,blank_flag,NA
3699,220302_Smp_RWi2_5,"AMP, 15N5",10.98,161158048,0,9269320,1.5,blank_flag,NA
3700,220302_Smp_RWi2_6,"AMP, 15N5",10.95,201857024,0,11233357,1,blank_flag,NA
3701,220302_Std_4uMStdsMix1InH2O_1,"GMP, 15N5",NA,NA,NA,NA,NA,NA,NA
3702,220302_Std_4uMStdsMix1InH2O_2,"GMP, 15N5",NA,NA,NA,NA,NA,NA,NA
3703,220302_Std_4uMStdsMix1InMatrix_1,"GMP, 15N5",NA,NA,NA,NA,NA,NA,NA
3704,220302_Std_4uMStdsMix1InMatrix_2,"GMP, 15N5",NA,NA,NA,NA,NA,NA,NA
3705,220302_Std_4uMStdsMix2InH2O_1,"GMP, 15N5",NA,NA,NA,NA,NA,NA,NA
3706,220302_Std_4uMStdsMix2InH2O_2,"GMP, 15N5",NA,NA,NA,NA,NA,NA,NA
3707,220302_Std_4uMStdsMix2InMatrix_1,"GMP, 15N5",NA,NA,NA,NA,NA,NA,NA
3708,220302_Std_4uMStdsMix2InMatrix_2,"GMP, 15N5",NA,NA,NA,NA,NA,NA,NA
3709,220302_Std_H2OinMatrix_1,"GMP, 15N5",NA,NA,NA,NA,NA,NA,NA
3710,220302_Std_H2OinMatrix_2,"GMP, 15N5",NA,NA,NA,NA,NA,NA,NA
3711,220302_Poo_TruePooBacteria_Full1,"GMP, 15N5",NA,NA,NA,NA,NA,NA,NA
3712,220302_Poo_TruePooBacteria_Full2,"GMP, 15N5",13.99,101873,0,94834,-6,NA,101873
3713,220302_Poo_TruePooBacteria_Full3,"GMP, 15N5",NA,NA,NA,NA,NA,NA,NA
3714,220302_Poo_TruePooBacteria_Half1,"GMP, 15N5",NA,NA,NA,NA,NA,NA,NA
3715,220302_Poo_TruePooBacteria_Half2,"GMP, 15N5",14.79,112627,0,109421,0.4,NA,112627
3716,220302_Poo_TruePooBacteria_Half3,"GMP, 15N5",NA,NA,NA,NA,NA,NA,NA
3717,220302_Smp_MQBlk1_A,"GMP, 15N5",NA,NA,NA,NA,NA,NA,NA
3718,220302_Smp_MQBlk1_B,"GMP, 15N5",NA,NA,NA,NA,NA,NA,NA
3719,220302_Smp_MQBlk1_C,"GMP, 15N5",NA,NA,NA,NA,NA,NA,NA
3720,220302_Smp_MQBlk2_A,"GMP, 15N5",NA,NA,NA,NA,NA,NA,NA
3721,220302_Smp_MQBlk2_B,"GMP, 15N5",NA,NA,NA,NA,NA,NA,NA
3722,220302_Smp_MQBlk2_C,"GMP, 15N5",NA,NA,NA,NA,NA,NA,NA
3723,220302_Smp_MQBlk3_A,"GMP, 15N5",NA,NA,NA,NA,NA,NA,NA
3724,220302_Smp_MQBlk3_B,"GMP, 15N5",NA,NA,NA,NA,NA,NA,NA
3725,220302_Smp_MQBlk3_C,"GMP, 15N5",NA,NA,NA,NA,NA,NA,NA
3726,220302_Smp_SupernatBlk_1,"GMP, 15N5",14.23,82811,0,63461,3.4,NA,82811
3727,220302_Smp_SupernatBlk_2,"GMP, 15N5",NA,NA,NA,NA,NA,NA,NA
3728,220302_Smp_SupernatBlk_3,"GMP, 15N5",NA,NA,NA,NA,NA,NA,NA
3729,220302_Smp_SWBlk_1,"GMP, 15N5",NA,NA,NA,NA,NA,NA,NA
3730,220302_Smp_SWBlk_2,"GMP, 15N5",NA,NA,NA,NA,NA,NA,NA
3731,220302_Smp_SWBlk_3,"GMP, 15N5",NA,NA,NA,NA,NA,NA,NA
3732,220302_Smp_OBi1_1,"GMP, 15N5",14.58,67937,0,67294,-0.5,NA,67937
3733,220302_Smp_OBi1_2,"GMP, 15N5",NA,NA,NA,NA,NA,NA,NA
3734,220302_Smp_OBi1_3,"GMP, 15N5",NA,NA,NA,NA,NA,NA,NA
3735,220302_Smp_OBi1_4,"GMP, 15N5",NA,NA,NA,NA,NA,NA,NA
3736,220302_Smp_OBi1_5,"GMP, 15N5",NA,NA,NA,NA,NA,NA,NA
3737,220302_Smp_OBi1_6,"GMP, 15N5",NA,NA,NA,NA,NA,NA,NA
3738,220302_Smp_OBi1_7,"GMP, 15N5",13.67,94415,0,55976,-1.4,NA,94415
3739,220302_Smp_OBi1_8,"GMP, 15N5",NA,NA,NA,NA,NA,NA,NA
3740,220302_Smp_OBi1_9,"GMP, 15N5",NA,NA,NA,NA,NA,NA,NA
3741,220302_Smp_OBi1small_1,"GMP, 15N5",NA,NA,NA,NA,NA,NA,NA
3742,220302_Smp_OBi1small_2,"GMP, 15N5",NA,NA,NA,NA,NA,NA,NA
3743,220302_Smp_OBi1small_3,"GMP, 15N5",NA,NA,NA,NA,NA,NA,NA
3744,220302_Smp_OBi1small_4,"GMP, 15N5",NA,NA,NA,NA,NA,NA,NA
3745,220302_Smp_RWi2_1,"GMP, 15N5",NA,NA,NA,NA,NA,NA,NA
3746,220302_Smp_RWi2_2,"GMP, 15N5",NA,NA,NA,NA,NA,NA,NA
3747,220302_Smp_RWi2_3,"GMP, 15N5",NA,NA,NA,NA,NA,NA,NA
3748,220302_Smp_RWi2_4,"GMP, 15N5",14.55,81873,0,76741,7.7,"ppm_flag,",NA
3749,220302_Smp_RWi2_5,"GMP, 15N5",NA,NA,NA,NA,NA,NA,NA
3750,220302_Smp_RWi2_6,"GMP, 15N5",NA,NA,NA,NA,NA,NA,NA
3751,220302_Std_4uMStdsMix1InH2O_1,"Isethionic acid, 13C2",NA,NA,NA,NA,NA,NA,NA
3752,220302_Std_4uMStdsMix1InH2O_2,"Isethionic acid, 13C2",NA,NA,NA,NA,NA,NA,NA
3753,220302_Std_4uMStdsMix1InMatrix_1,"Isethionic acid, 13C2",NA,NA,NA,NA,NA,NA,NA
3754,220302_Std_4uMStdsMix1InMatrix_2,"Isethionic acid, 13C2",NA,NA,NA,NA,NA,NA,NA
3755,220302_Std_4uMStdsMix2InH2O_1,"Isethionic acid, 13C2",NA,NA,NA,NA,NA,NA,NA
3756,220302_Std_4uMStdsMix2InH2O_2,"Isethionic acid, 13C2",NA,NA,NA,NA,NA,NA,NA
3757,220302_Std_4uMStdsMix2InMatrix_1,"Isethionic acid, 13C2",NA,NA,NA,NA,NA,NA,NA
3758,220302_Std_4uMStdsMix2InMatrix_2,"Isethionic acid, 13C2",NA,NA,NA,NA,NA,NA,NA
3759,220302_Std_H2OinMatrix_1,"Isethionic acid, 13C2",NA,NA,NA,NA,NA,NA,NA
3760,220302_Std_H2OinMatrix_2,"Isethionic acid, 13C2",NA,NA,NA,NA,NA,NA,NA
3761,220302_Poo_TruePooBacteria_Full1,"Isethionic acid, 13C2",NA,NA,NA,NA,NA,NA,NA
3762,220302_Poo_TruePooBacteria_Full2,"Isethionic acid, 13C2",NA,NA,NA,NA,NA,NA,NA
3763,220302_Poo_TruePooBacteria_Full3,"Isethionic acid, 13C2",NA,NA,NA,NA,NA,NA,NA
3764,220302_Poo_TruePooBacteria_Half1,"Isethionic acid, 13C2",NA,NA,NA,NA,NA,NA,NA
3765,220302_Poo_TruePooBacteria_Half2,"Isethionic acid, 13C2",NA,NA,NA,NA,NA,NA,NA
3766,220302_Poo_TruePooBacteria_Half3,"Isethionic acid, 13C2",NA,NA,NA,NA,NA,NA,NA
3767,220302_Smp_MQBlk1_A,"Isethionic acid, 13C2",NA,NA,NA,NA,NA,NA,NA
3768,220302_Smp_MQBlk1_B,"Isethionic acid, 13C2",NA,NA,NA,NA,NA,NA,NA
3769,220302_Smp_MQBlk1_C,"Isethionic acid, 13C2",NA,NA,NA,NA,NA,NA,NA
3770,220302_Smp_MQBlk2_A,"Isethionic acid, 13C2",NA,NA,NA,NA,NA,NA,NA
3771,220302_Smp_MQBlk2_B,"Isethionic acid, 13C2",NA,NA,NA,NA,NA,NA,NA
3772,220302_Smp_MQBlk2_C,"Isethionic acid, 13C2",NA,NA,NA,NA,NA,NA,NA
3773,220302_Smp_MQBlk3_A,"Isethionic acid, 13C2",NA,NA,NA,NA,NA,NA,NA
3774,220302_Smp_MQBlk3_B,"Isethionic acid, 13C2",NA,NA,NA,NA,NA,NA,NA
3775,220302_Smp_MQBlk3_C,"Isethionic acid, 13C2",NA,NA,NA,NA,NA,NA,NA
3776,220302_Smp_SupernatBlk_1,"Isethionic acid, 13C2",NA,NA,NA,NA,NA,NA,NA
3777,220302_Smp_SupernatBlk_2,"Isethionic acid, 13C2",NA,NA,NA,NA,NA,NA,NA
3778,220302_Smp_SupernatBlk_3,"Isethionic acid, 13C2",NA,NA,NA,NA,NA,NA,NA
3779,220302_Smp_SWBlk_1,"Isethionic acid, 13C2",NA,NA,NA,NA,NA,NA,NA
3780,220302_Smp_SWBlk_2,"Isethionic acid, 13C2",NA,NA,NA,NA,NA,NA,NA
3781,220302_Smp_SWBlk_3,"Isethionic acid, 13C2",NA,NA,NA,NA,NA,NA,NA
3782,220302_Smp_OBi1_1,"Isethionic acid, 13C2",NA,NA,NA,NA,NA,NA,NA
3783,220302_Smp_OBi1_2,"Isethionic acid, 13C2",NA,NA,NA,NA,NA,NA,NA
3784,220302_Smp_OBi1_3,"Isethionic acid, 13C2",NA,NA,NA,NA,NA,NA,NA
3785,220302_Smp_OBi1_4,"Isethionic acid, 13C2",NA,NA,NA,NA,NA,NA,NA
3786,220302_Smp_OBi1_5,"Isethionic acid, 13C2",NA,NA,NA,NA,NA,NA,NA
3787,220302_Smp_OBi1_6,"Isethionic acid, 13C2",NA,NA,NA,NA,NA,NA,NA
3788,220302_Smp_OBi1_7,"Isethionic acid, 13C2",NA,NA,NA,NA,NA,NA,NA
3789,220302_Smp_OBi1_8,"Isethionic acid, 13C2",NA,NA,NA,NA,NA,NA,NA
3790,220302_Smp_OBi1_9,"Isethionic acid, 13C2",NA,NA,NA,NA,NA,NA,NA
3791,220302_Smp_OBi1small_1,"Isethionic acid, 13C2",NA,NA,NA,NA,NA,NA,NA
3792,220302_Smp_OBi1small_2,"Isethionic acid, 13C2",NA,NA,NA,NA,NA,NA,NA
3793,220302_Smp_OBi1small_3,"Isethionic acid, 13C2",7.41,52567,0,45213,-3.1,NA,52567
3794,220302_Smp_OBi1small_4,"Isethionic acid, 13C2",NA,NA,NA,NA,NA,NA,NA
3795,220302_Smp_RWi2_1,"Isethionic acid, 13C2",NA,NA,NA,NA,NA,NA,NA
3796,220302_Smp_RWi2_2,"Isethionic acid, 13C2",NA,NA,NA,NA,NA,NA,NA
3797,220302_Smp_RWi2_3,"Isethionic acid, 13C2",NA,NA,NA,NA,NA,NA,NA
3798,220302_Smp_RWi2_4,"Isethionic acid, 13C2",NA,NA,NA,NA,NA,NA,NA
3799,220302_Smp_RWi2_5,"Isethionic acid, 13C2",NA,NA,NA,NA,NA,NA,NA
3800,220302_Smp_RWi2_6,"Isethionic acid, 13C2",NA,NA,NA,NA,NA,NA,NA
3801,220302_Std_4uMStdsMix1InH2O_1,"L-Cysteic acid, 2H3",NA,NA,NA,NA,NA,NA,NA
3802,220302_Std_4uMStdsMix1InH2O_2,"L-Cysteic acid, 2H3",NA,NA,NA,NA,NA,NA,NA
3803,220302_Std_4uMStdsMix1InMatrix_1,"L-Cysteic acid, 2H3",12.23,32811190,0,2871002,-2.8,blank_flag,NA
3804,220302_Std_4uMStdsMix1InMatrix_2,"L-Cysteic acid, 2H3",11.64,75254760,0,4664970,-2.8,blank_flag,NA
3805,220302_Std_4uMStdsMix2InH2O_1,"L-Cysteic acid, 2H3",NA,NA,NA,NA,NA,NA,NA
3806,220302_Std_4uMStdsMix2InH2O_2,"L-Cysteic acid, 2H3",NA,NA,NA,NA,NA,NA,NA
3807,220302_Std_4uMStdsMix2InMatrix_1,"L-Cysteic acid, 2H3",12.23,32212646,0,3039938,-2.9,blank_flag,NA
3808,220302_Std_4uMStdsMix2InMatrix_2,"L-Cysteic acid, 2H3",11.65,80651728,0,5092381,-2.9,blank_flag,NA
3809,220302_Std_H2OinMatrix_1,"L-Cysteic acid, 2H3",12.27,20971156,0,2007834,-2.9,blank_flag,NA
3810,220302_Std_H2OinMatrix_2,"L-Cysteic acid, 2H3",11.7,79589152,0,5096664,-2.9,blank_flag,NA
3811,220302_Poo_TruePooBacteria_Full1,"L-Cysteic acid, 2H3",12.19,48812440,0,4787275,-2.7,blank_flag,NA
3812,220302_Poo_TruePooBacteria_Full2,"L-Cysteic acid, 2H3",12.09,51874284,0,4439061,-2.2,blank_flag,NA
3813,220302_Poo_TruePooBacteria_Full3,"L-Cysteic acid, 2H3",11.81,127558840,0,10026120,-2.5,blank_flag,NA
3814,220302_Poo_TruePooBacteria_Half1,"L-Cysteic acid, 2H3",12.2,24897946,0,2279929,-2.8,blank_flag,NA
3815,220302_Poo_TruePooBacteria_Half2,"L-Cysteic acid, 2H3",12.06,28773492,0,2263720,-2.3,blank_flag,NA
3816,220302_Poo_TruePooBacteria_Half3,"L-Cysteic acid, 2H3",11.81,70869664,0,4880204,-2.3,blank_flag,NA
3817,220302_Smp_MQBlk1_A,"L-Cysteic acid, 2H3",12.23,44269632,0,4236371,-2.7,blank_flag,NA
3818,220302_Smp_MQBlk1_B,"L-Cysteic acid, 2H3",12.26,46124224,0,4499215,-2.8,blank_flag,NA
3819,220302_Smp_MQBlk1_C,"L-Cysteic acid, 2H3",12.2,49711724,0,4687894,-2.8,blank_flag,NA
3820,220302_Smp_MQBlk2_A,"L-Cysteic acid, 2H3",12.07,58305040,0,4880655,-2.6,blank_flag,NA
3821,220302_Smp_MQBlk2_B,"L-Cysteic acid, 2H3",12.06,62397252,0,4342245,-2.5,blank_flag,NA
3822,220302_Smp_MQBlk2_C,"L-Cysteic acid, 2H3",12.06,63878840,0,4357239,-2.8,blank_flag,NA
3823,220302_Smp_MQBlk3_A,"L-Cysteic acid, 2H3",12.01,162895936,0,8082721,-2,blank_flag,NA
3824,220302_Smp_MQBlk3_B,"L-Cysteic acid, 2H3",11.93,161643328,0,8233549,-1.8,blank_flag,NA
3825,220302_Smp_MQBlk3_C,"L-Cysteic acid, 2H3",11.9,160047344,0,9293902,-2.2,blank_flag,NA
3826,220302_Smp_SupernatBlk_1,"L-Cysteic acid, 2H3",12.12,51112028,0,4679790,-2.3,blank_flag,NA
3827,220302_Smp_SupernatBlk_2,"L-Cysteic acid, 2H3",11.98,81433272,0,5210943,-2.4,blank_flag,NA
3828,220302_Smp_SupernatBlk_3,"L-Cysteic acid, 2H3",11.93,92566752,0,6699494,-2.4,blank_flag,NA
3829,220302_Smp_SWBlk_1,"L-Cysteic acid, 2H3",12.24,35051548,0,2898160,-2,blank_flag,NA
3830,220302_Smp_SWBlk_2,"L-Cysteic acid, 2H3",12.07,54250796,0,4220684,-2.1,blank_flag,NA
3831,220302_Smp_SWBlk_3,"L-Cysteic acid, 2H3",12.19,42425360,0,3823044,-2.6,blank_flag,NA
3832,220302_Smp_OBi1_1,"L-Cysteic acid, 2H3",12.06,92037112,0,8087204,-1.7,blank_flag,NA
3833,220302_Smp_OBi1_2,"L-Cysteic acid, 2H3",11.95,89119072,0,5490223,-2.4,blank_flag,NA
3834,220302_Smp_OBi1_3,"L-Cysteic acid, 2H3",11.84,115958288,0,7416999,-2.8,blank_flag,NA
3835,220302_Smp_OBi1_4,"L-Cysteic acid, 2H3",12.12,49533532,0,4434102,-2,blank_flag,NA
3836,220302_Smp_OBi1_5,"L-Cysteic acid, 2H3",12.29,36742232,0,3573483,-2.1,blank_flag,NA
3837,220302_Smp_OBi1_6,"L-Cysteic acid, 2H3",12.1,51305476,0,4858917,-1.8,blank_flag,NA
3838,220302_Smp_OBi1_7,"L-Cysteic acid, 2H3",11.9,86915848,0,5389641,-2.4,blank_flag,NA
3839,220302_Smp_OBi1_8,"L-Cysteic acid, 2H3",12.03,66962264,0,5511706,-2.7,blank_flag,NA
3840,220302_Smp_OBi1_9,"L-Cysteic acid, 2H3",12.04,92865856,0,6701500,-2.4,blank_flag,NA
3841,220302_Smp_OBi1small_1,"L-Cysteic acid, 2H3",12.24,34541664,283053,3193544,-1.9,blank_flag,NA
3842,220302_Smp_OBi1small_2,"L-Cysteic acid, 2H3",12,68238656,0,5332806,-2.1,blank_flag,NA
3843,220302_Smp_OBi1small_3,"L-Cysteic acid, 2H3",12.22,33941140,0,3415966,-2.3,blank_flag,NA
3844,220302_Smp_OBi1small_4,"L-Cysteic acid, 2H3",12.04,99829224,0,7198683,-2.1,blank_flag,NA
3845,220302_Smp_RWi2_1,"L-Cysteic acid, 2H3",12.26,34162028,0,3513227,-2.2,blank_flag,NA
3846,220302_Smp_RWi2_2,"L-Cysteic acid, 2H3",11.95,102281168,0,7223440,-2.3,blank_flag,NA
3847,220302_Smp_RWi2_3,"L-Cysteic acid, 2H3",11.95,71439552,0,4503876,-2.3,blank_flag,NA
3848,220302_Smp_RWi2_4,"L-Cysteic acid, 2H3",12.04,98419968,0,7511604,-1.9,blank_flag,NA
3849,220302_Smp_RWi2_5,"L-Cysteic acid, 2H3",12.13,44570352,0,3952044,-2,blank_flag,NA
3850,220302_Smp_RWi2_6,"L-Cysteic acid, 2H3",12.12,43214284,0,3558842,-2.7,blank_flag,NA
3851,220302_Std_4uMStdsMix1InH2O_1,"Succinic acid, 2H4",NA,NA,NA,NA,NA,NA,NA
