mass_feature,RT,mz,MS2,add_annotation,sample_fraction,replicate_name,adjusted_area,sample_set,treatment
HILICPos_43,11.3,148.06058,53.68045:6913 56.98752:7254 57.50726:6741 61.83737:7145 64.28072:6465 65.84127:7899 82.09207:7877 84.0451:255754 89.47714:6492 102.05559:44513 106.8399:6871 130.05011:18767 144.55798:7392 148.08713:11118 148.11258:12045,[M+H]+,Dissolved,220302_Smp_OBi1_8,92948004.63066591,OBi1_set2,Glucose + NH4 + Homarine
HILICPos_43,11.3,148.06058,53.68045:6913 56.98752:7254 57.50726:6741 61.83737:7145 64.28072:6465 65.84127:7899 82.09207:7877 84.0451:255754 89.47714:6492 102.05559:44513 106.8399:6871 130.05011:18767 144.55798:7392 148.08713:11118 148.11258:12045,[M+H]+,Dissolved,220302_Smp_OBi1_9,124772243.33866856,OBi1_set2,Glucose + NH4 + Homarine
HILICPos_45,7.778,153.06613,NA,NA,Dissolved,220302_Smp_OBi1_1,1033493,OBi1_set2,Glucose + NH4
HILICPos_45,7.778,153.06613,NA,NA,Dissolved,220302_Smp_OBi1_2,762146,OBi1_set2,Glucose + NH4
HILICPos_45,7.778,153.06613,NA,NA,Dissolved,220302_Smp_OBi1_3,912065,OBi1_set2,Glucose + NH4
HILICPos_45,7.778,153.06613,NA,NA,Dissolved,220302_Smp_OBi1_4,3903592,OBi1_set2,Homarine
HILICPos_45,7.778,153.06613,NA,NA,Dissolved,220302_Smp_OBi1_5,4674848,OBi1_set2,Homarine
HILICPos_45,7.778,153.06613,NA,NA,Dissolved,220302_Smp_OBi1_6,3876180,OBi1_set2,Homarine
HILICPos_45,7.778,153.06613,NA,NA,Dissolved,220302_Smp_OBi1_7,878894,OBi1_set2,Glucose + NH4 + Homarine
HILICPos_45,7.778,153.06613,NA,NA,Dissolved,220302_Smp_OBi1_8,1388004,OBi1_set2,Glucose + NH4 + Homarine
HILICPos_45,7.778,153.06613,NA,NA,Dissolved,220302_Smp_OBi1_9,1056638,OBi1_set2,Glucose + NH4 + Homarine
HILICPos_50,7.623,157.0611,NA,NA,Dissolved,220302_Smp_OBi1_1,1897620.736202553,OBi1_set2,Glucose + NH4
HILICPos_50,7.623,157.0611,NA,NA,Dissolved,220302_Smp_OBi1_2,2640451.8198245736,OBi1_set2,Glucose + NH4
HILICPos_50,7.623,157.0611,NA,NA,Dissolved,220302_Smp_OBi1_3,2087609.6519400864,OBi1_set2,Glucose + NH4
HILICPos_50,7.623,157.0611,NA,NA,Dissolved,220302_Smp_OBi1_4,2064518.533846595,OBi1_set2,Homarine
HILICPos_50,7.623,157.0611,NA,NA,Dissolved,220302_Smp_OBi1_5,3152144.6428961214,OBi1_set2,Homarine
HILICPos_50,7.623,157.0611,NA,NA,Dissolved,220302_Smp_OBi1_6,2011383.2130016289,OBi1_set2,Homarine
HILICPos_50,7.623,157.0611,NA,NA,Dissolved,220302_Smp_OBi1_7,2196096.7769169114,OBi1_set2,Glucose + NH4 + Homarine
HILICPos_50,7.623,157.0611,NA,NA,Dissolved,220302_Smp_OBi1_8,2007062.1950068877,OBi1_set2,Glucose + NH4 + Homarine
HILICPos_50,7.623,157.0611,NA,NA,Dissolved,220302_Smp_OBi1_9,2785249.8258697554,OBi1_set2,Glucose + NH4 + Homarine
HILICPos_51,11.109,159.07674,53.03933:9272 56.05029:13564 56.68759:7682 57.24014:8356 60.04524:39086 65.98367:6957 67.34306:6825 69.9676:7487 70.0659:11546 72.04518:134742 72.08152:14399 72.21965:6570 72.67627:6906 75.84938:9475 78.04269:10102 79.01734:6416 79.10047:6632 81.10565:7042 82.02978:7129 83.06112:227429 84.0451:136226 89.07163:10474 89.14362:7890 95.061:27206 96.04513:38366 96.05317:38431 96.05594:7347 96.08118:8786 99.05587:17239 100.03983:20345 105.49686:6835 106.04847:16972 108.18807:7503 113.07142:881596 117.0663:46862 117.96007:8895 123.92254:7508 124.00934:7300 130.6956:6880 141.06587:11778 152.55998:7811 159.07671:614263,NA,Dissolved,220302_Smp_OBi1_1,75865160,OBi1_set2,Glucose + NH4
HILICPos_51,11.109,159.07674,53.03933:9272 56.05029:13564 56.68759:7682 57.24014:8356 60.04524:39086 65.98367:6957 67.34306:6825 69.9676:7487 70.0659:11546 72.04518:134742 72.08152:14399 72.21965:6570 72.67627:6906 75.84938:9475 78.04269:10102 79.01734:6416 79.10047:6632 81.10565:7042 82.02978:7129 83.06112:227429 84.0451:136226 89.07163:10474 89.14362:7890 95.061:27206 96.04513:38366 96.05317:38431 96.05594:7347 96.08118:8786 99.05587:17239 100.03983:20345 105.49686:6835 106.04847:16972 108.18807:7503 113.07142:881596 117.0663:46862 117.96007:8895 123.92254:7508 124.00934:7300 130.6956:6880 141.06587:11778 152.55998:7811 159.07671:614263,NA,Dissolved,220302_Smp_OBi1_2,84060360,OBi1_set2,Glucose + NH4
HILICPos_51,11.109,159.07674,53.03933:9272 56.05029:13564 56.68759:7682 57.24014:8356 60.04524:39086 65.98367:6957 67.34306:6825 69.9676:7487 70.0659:11546 72.04518:134742 72.08152:14399 72.21965:6570 72.67627:6906 75.84938:9475 78.04269:10102 79.01734:6416 79.10047:6632 81.10565:7042 82.02978:7129 83.06112:227429 84.0451:136226 89.07163:10474 89.14362:7890 95.061:27206 96.04513:38366 96.05317:38431 96.05594:7347 96.08118:8786 99.05587:17239 100.03983:20345 105.49686:6835 106.04847:16972 108.18807:7503 113.07142:881596 117.0663:46862 117.96007:8895 123.92254:7508 124.00934:7300 130.6956:6880 141.06587:11778 152.55998:7811 159.07671:614263,NA,Dissolved,220302_Smp_OBi1_3,91350264,OBi1_set2,Glucose + NH4
HILICPos_51,11.109,159.07674,53.03933:9272 56.05029:13564 56.68759:7682 57.24014:8356 60.04524:39086 65.98367:6957 67.34306:6825 69.9676:7487 70.0659:11546 72.04518:134742 72.08152:14399 72.21965:6570 72.67627:6906 75.84938:9475 78.04269:10102 79.01734:6416 79.10047:6632 81.10565:7042 82.02978:7129 83.06112:227429 84.0451:136226 89.07163:10474 89.14362:7890 95.061:27206 96.04513:38366 96.05317:38431 96.05594:7347 96.08118:8786 99.05587:17239 100.03983:20345 105.49686:6835 106.04847:16972 108.18807:7503 113.07142:881596 117.0663:46862 117.96007:8895 123.92254:7508 124.00934:7300 130.6956:6880 141.06587:11778 152.55998:7811 159.07671:614263,NA,Dissolved,220302_Smp_OBi1_4,101914128,OBi1_set2,Homarine
HILICPos_51,11.109,159.07674,53.03933:9272 56.05029:13564 56.68759:7682 57.24014:8356 60.04524:39086 65.98367:6957 67.34306:6825 69.9676:7487 70.0659:11546 72.04518:134742 72.08152:14399 72.21965:6570 72.67627:6906 75.84938:9475 78.04269:10102 79.01734:6416 79.10047:6632 81.10565:7042 82.02978:7129 83.06112:227429 84.0451:136226 89.07163:10474 89.14362:7890 95.061:27206 96.04513:38366 96.05317:38431 96.05594:7347 96.08118:8786 99.05587:17239 100.03983:20345 105.49686:6835 106.04847:16972 108.18807:7503 113.07142:881596 117.0663:46862 117.96007:8895 123.92254:7508 124.00934:7300 130.6956:6880 141.06587:11778 152.55998:7811 159.07671:614263,NA,Dissolved,220302_Smp_OBi1_5,103045072,OBi1_set2,Homarine
HILICPos_51,11.109,159.07674,53.03933:9272 56.05029:13564 56.68759:7682 57.24014:8356 60.04524:39086 65.98367:6957 67.34306:6825 69.9676:7487 70.0659:11546 72.04518:134742 72.08152:14399 72.21965:6570 72.67627:6906 75.84938:9475 78.04269:10102 79.01734:6416 79.10047:6632 81.10565:7042 82.02978:7129 83.06112:227429 84.0451:136226 89.07163:10474 89.14362:7890 95.061:27206 96.04513:38366 96.05317:38431 96.05594:7347 96.08118:8786 99.05587:17239 100.03983:20345 105.49686:6835 106.04847:16972 108.18807:7503 113.07142:881596 117.0663:46862 117.96007:8895 123.92254:7508 124.00934:7300 130.6956:6880 141.06587:11778 152.55998:7811 159.07671:614263,NA,Dissolved,220302_Smp_OBi1_6,98302352,OBi1_set2,Homarine
HILICPos_51,11.109,159.07674,53.03933:9272 56.05029:13564 56.68759:7682 57.24014:8356 60.04524:39086 65.98367:6957 67.34306:6825 69.9676:7487 70.0659:11546 72.04518:134742 72.08152:14399 72.21965:6570 72.67627:6906 75.84938:9475 78.04269:10102 79.01734:6416 79.10047:6632 81.10565:7042 82.02978:7129 83.06112:227429 84.0451:136226 89.07163:10474 89.14362:7890 95.061:27206 96.04513:38366 96.05317:38431 96.05594:7347 96.08118:8786 99.05587:17239 100.03983:20345 105.49686:6835 106.04847:16972 108.18807:7503 113.07142:881596 117.0663:46862 117.96007:8895 123.92254:7508 124.00934:7300 130.6956:6880 141.06587:11778 152.55998:7811 159.07671:614263,NA,Dissolved,220302_Smp_OBi1_7,79572088,OBi1_set2,Glucose + NH4 + Homarine
HILICPos_51,11.109,159.07674,53.03933:9272 56.05029:13564 56.68759:7682 57.24014:8356 60.04524:39086 65.98367:6957 67.34306:6825 69.9676:7487 70.0659:11546 72.04518:134742 72.08152:14399 72.21965:6570 72.67627:6906 75.84938:9475 78.04269:10102 79.01734:6416 79.10047:6632 81.10565:7042 82.02978:7129 83.06112:227429 84.0451:136226 89.07163:10474 89.14362:7890 95.061:27206 96.04513:38366 96.05317:38431 96.05594:7347 96.08118:8786 99.05587:17239 100.03983:20345 105.49686:6835 106.04847:16972 108.18807:7503 113.07142:881596 117.0663:46862 117.96007:8895 123.92254:7508 124.00934:7300 130.6956:6880 141.06587:11778 152.55998:7811 159.07671:614263,NA,Dissolved,220302_Smp_OBi1_8,85839192,OBi1_set2,Glucose + NH4 + Homarine
HILICPos_51,11.109,159.07674,53.03933:9272 56.05029:13564 56.68759:7682 57.24014:8356 60.04524:39086 65.98367:6957 67.34306:6825 69.9676:7487 70.0659:11546 72.04518:134742 72.08152:14399 72.21965:6570 72.67627:6906 75.84938:9475 78.04269:10102 79.01734:6416 79.10047:6632 81.10565:7042 82.02978:7129 83.06112:227429 84.0451:136226 89.07163:10474 89.14362:7890 95.061:27206 96.04513:38366 96.05317:38431 96.05594:7347 96.08118:8786 99.05587:17239 100.03983:20345 105.49686:6835 106.04847:16972 108.18807:7503 113.07142:881596 117.0663:46862 117.96007:8895 123.92254:7508 124.00934:7300 130.6956:6880 141.06587:11778 152.55998:7811 159.07671:614263,NA,Dissolved,220302_Smp_OBi1_9,160505856,OBi1_set2,Glucose + NH4 + Homarine
HILICPos_52,8.019,159.07684,NA,NA,Dissolved,220302_Smp_OBi1_1,8212694,OBi1_set2,Glucose + NH4
HILICPos_52,8.019,159.07684,NA,NA,Dissolved,220302_Smp_OBi1_2,4753850,OBi1_set2,Glucose + NH4
HILICPos_52,8.019,159.07684,NA,NA,Dissolved,220302_Smp_OBi1_3,7322280,OBi1_set2,Glucose + NH4
HILICPos_52,8.019,159.07684,NA,NA,Dissolved,220302_Smp_OBi1_4,1279019,OBi1_set2,Homarine
HILICPos_52,8.019,159.07684,NA,NA,Dissolved,220302_Smp_OBi1_5,1419256,OBi1_set2,Homarine
HILICPos_52,8.019,159.07684,NA,NA,Dissolved,220302_Smp_OBi1_6,1096210,OBi1_set2,Homarine
HILICPos_52,8.019,159.07684,NA,NA,Dissolved,220302_Smp_OBi1_7,4645197,OBi1_set2,Glucose + NH4 + Homarine
HILICPos_52,8.019,159.07684,NA,NA,Dissolved,220302_Smp_OBi1_8,5754297,OBi1_set2,Glucose + NH4 + Homarine
HILICPos_52,8.019,159.07684,NA,NA,Dissolved,220302_Smp_OBi1_9,8439960,OBi1_set2,Glucose + NH4 + Homarine
HILICPos_54,9.023,161.09235,51.43867:9472 53.55862:7397 55.64712:7316 56.05023:7505 57.83257:6681 79.23779:6709 80.70049:6982 84.04513:167698 98.06055:10327 99.78181:6901 115.08708:233608 116.07099:19959 123.96461:7742 126.59928:8533 130.05019:145984 143.25133:7034 144.06581:502757 161.09137:123998,[M+H]+,Dissolved,220302_Smp_OBi1_1,17267047.005801998,OBi1_set2,Glucose + NH4
HILICPos_54,9.023,161.09235,51.43867:9472 53.55862:7397 55.64712:7316 56.05023:7505 57.83257:6681 79.23779:6709 80.70049:6982 84.04513:167698 98.06055:10327 99.78181:6901 115.08708:233608 116.07099:19959 123.96461:7742 126.59928:8533 130.05019:145984 143.25133:7034 144.06581:502757 161.09137:123998,[M+H]+,Dissolved,220302_Smp_OBi1_2,15319942.368827522,OBi1_set2,Glucose + NH4
HILICPos_54,9.023,161.09235,51.43867:9472 53.55862:7397 55.64712:7316 56.05023:7505 57.83257:6681 79.23779:6709 80.70049:6982 84.04513:167698 98.06055:10327 99.78181:6901 115.08708:233608 116.07099:19959 123.96461:7742 126.59928:8533 130.05019:145984 143.25133:7034 144.06581:502757 161.09137:123998,[M+H]+,Dissolved,220302_Smp_OBi1_3,17549783.77073868,OBi1_set2,Glucose + NH4
HILICPos_54,9.023,161.09235,51.43867:9472 53.55862:7397 55.64712:7316 56.05023:7505 57.83257:6681 79.23779:6709 80.70049:6982 84.04513:167698 98.06055:10327 99.78181:6901 115.08708:233608 116.07099:19959 123.96461:7742 126.59928:8533 130.05019:145984 143.25133:7034 144.06581:502757 161.09137:123998,[M+H]+,Dissolved,220302_Smp_OBi1_4,161100349.31277868,OBi1_set2,Homarine
HILICPos_54,9.023,161.09235,51.43867:9472 53.55862:7397 55.64712:7316 56.05023:7505 57.83257:6681 79.23779:6709 80.70049:6982 84.04513:167698 98.06055:10327 99.78181:6901 115.08708:233608 116.07099:19959 123.96461:7742 126.59928:8533 130.05019:145984 143.25133:7034 144.06581:502757 161.09137:123998,[M+H]+,Dissolved,220302_Smp_OBi1_5,210085746.88301355,OBi1_set2,Homarine
HILICPos_54,9.023,161.09235,51.43867:9472 53.55862:7397 55.64712:7316 56.05023:7505 57.83257:6681 79.23779:6709 80.70049:6982 84.04513:167698 98.06055:10327 99.78181:6901 115.08708:233608 116.07099:19959 123.96461:7742 126.59928:8533 130.05019:145984 143.25133:7034 144.06581:502757 161.09137:123998,[M+H]+,Dissolved,220302_Smp_OBi1_6,56021021.312390104,OBi1_set2,Homarine
HILICPos_54,9.023,161.09235,51.43867:9472 53.55862:7397 55.64712:7316 56.05023:7505 57.83257:6681 79.23779:6709 80.70049:6982 84.04513:167698 98.06055:10327 99.78181:6901 115.08708:233608 116.07099:19959 123.96461:7742 126.59928:8533 130.05019:145984 143.25133:7034 144.06581:502757 161.09137:123998,[M+H]+,Dissolved,220302_Smp_OBi1_7,36799235.73030506,OBi1_set2,Glucose + NH4 + Homarine
HILICPos_54,9.023,161.09235,51.43867:9472 53.55862:7397 55.64712:7316 56.05023:7505 57.83257:6681 79.23779:6709 80.70049:6982 84.04513:167698 98.06055:10327 99.78181:6901 115.08708:233608 116.07099:19959 123.96461:7742 126.59928:8533 130.05019:145984 143.25133:7034 144.06581:502757 161.09137:123998,[M+H]+,Dissolved,220302_Smp_OBi1_8,61939115.776389465,OBi1_set2,Glucose + NH4 + Homarine
HILICPos_54,9.023,161.09235,51.43867:9472 53.55862:7397 55.64712:7316 56.05023:7505 57.83257:6681 79.23779:6709 80.70049:6982 84.04513:167698 98.06055:10327 99.78181:6901 115.08708:233608 116.07099:19959 123.96461:7742 126.59928:8533 130.05019:145984 143.25133:7034 144.06581:502757 161.09137:123998,[M+H]+,Dissolved,220302_Smp_OBi1_9,63158481.53827785,OBi1_set2,Glucose + NH4 + Homarine
HILICPos_55,10.738,161.09242,NA,NA,Dissolved,220302_Smp_OBi1_1,4354616.846648682,OBi1_set2,Glucose + NH4
HILICPos_55,10.738,161.09242,NA,NA,Dissolved,220302_Smp_OBi1_2,3083912.690016276,OBi1_set2,Glucose + NH4
HILICPos_55,10.738,161.09242,NA,NA,Dissolved,220302_Smp_OBi1_3,3818189.819024266,OBi1_set2,Glucose + NH4
HILICPos_55,10.738,161.09242,NA,NA,Dissolved,220302_Smp_OBi1_4,3907958.077759252,OBi1_set2,Homarine
HILICPos_55,10.738,161.09242,NA,NA,Dissolved,220302_Smp_OBi1_5,3818886.658522483,OBi1_set2,Homarine
HILICPos_55,10.738,161.09242,NA,NA,Dissolved,220302_Smp_OBi1_6,2656994.236919415,OBi1_set2,Homarine
HILICPos_55,10.738,161.09242,NA,NA,Dissolved,220302_Smp_OBi1_7,2457200.4962262455,OBi1_set2,Glucose + NH4 + Homarine
HILICPos_55,10.738,161.09242,NA,NA,Dissolved,220302_Smp_OBi1_8,3499396.86052814,OBi1_set2,Glucose + NH4 + Homarine
HILICPos_55,10.738,161.09242,NA,NA,Dissolved,220302_Smp_OBi1_9,4592407.5994792925,OBi1_set2,Glucose + NH4 + Homarine
HILICPos_57,9.625,162.07634,50.87603:6919 56.23383:6661 64.62101:6831 70.0658:9967 85.02905:24446 98.06065:830529 111.04248:7651 113.27261:8260 115.21786:7880 116.07106:670517 123.94756:8471 131.03412:14325 138.99298:9411 144.0658:411341 162.07637:372415 162.08427:11388,[M+H]+,Dissolved,220302_Smp_OBi1_1,982172.82988888,OBi1_set2,Glucose + NH4
HILICPos_57,9.625,162.07634,50.87603:6919 56.23383:6661 64.62101:6831 70.0658:9967 85.02905:24446 98.06065:830529 111.04248:7651 113.27261:8260 115.21786:7880 116.07106:670517 123.94756:8471 131.03412:14325 138.99298:9411 144.0658:411341 162.07637:372415 162.08427:11388,[M+H]+,Dissolved,220302_Smp_OBi1_2,1258641.2037273364,OBi1_set2,Glucose + NH4
HILICPos_57,9.625,162.07634,50.87603:6919 56.23383:6661 64.62101:6831 70.0658:9967 85.02905:24446 98.06065:830529 111.04248:7651 113.27261:8260 115.21786:7880 116.07106:670517 123.94756:8471 131.03412:14325 138.99298:9411 144.0658:411341 162.07637:372415 162.08427:11388,[M+H]+,Dissolved,220302_Smp_OBi1_3,1162832.9352265173,OBi1_set2,Glucose + NH4
HILICPos_57,9.625,162.07634,50.87603:6919 56.23383:6661 64.62101:6831 70.0658:9967 85.02905:24446 98.06065:830529 111.04248:7651 113.27261:8260 115.21786:7880 116.07106:670517 123.94756:8471 131.03412:14325 138.99298:9411 144.0658:411341 162.07637:372415 162.08427:11388,[M+H]+,Dissolved,220302_Smp_OBi1_4,152949605.7466638,OBi1_set2,Homarine
HILICPos_57,9.625,162.07634,50.87603:6919 56.23383:6661 64.62101:6831 70.0658:9967 85.02905:24446 98.06065:830529 111.04248:7651 113.27261:8260 115.21786:7880 116.07106:670517 123.94756:8471 131.03412:14325 138.99298:9411 144.0658:411341 162.07637:372415 162.08427:11388,[M+H]+,Dissolved,220302_Smp_OBi1_5,150805659.58720765,OBi1_set2,Homarine
HILICPos_57,9.625,162.07634,50.87603:6919 56.23383:6661 64.62101:6831 70.0658:9967 85.02905:24446 98.06065:830529 111.04248:7651 113.27261:8260 115.21786:7880 116.07106:670517 123.94756:8471 131.03412:14325 138.99298:9411 144.0658:411341 162.07637:372415 162.08427:11388,[M+H]+,Dissolved,220302_Smp_OBi1_6,84683767.24033967,OBi1_set2,Homarine
HILICPos_57,9.625,162.07634,50.87603:6919 56.23383:6661 64.62101:6831 70.0658:9967 85.02905:24446 98.06065:830529 111.04248:7651 113.27261:8260 115.21786:7880 116.07106:670517 123.94756:8471 131.03412:14325 138.99298:9411 144.0658:411341 162.07637:372415 162.08427:11388,[M+H]+,Dissolved,220302_Smp_OBi1_7,2176817.040918577,OBi1_set2,Glucose + NH4 + Homarine
HILICPos_57,9.625,162.07634,50.87603:6919 56.23383:6661 64.62101:6831 70.0658:9967 85.02905:24446 98.06065:830529 111.04248:7651 113.27261:8260 115.21786:7880 116.07106:670517 123.94756:8471 131.03412:14325 138.99298:9411 144.0658:411341 162.07637:372415 162.08427:11388,[M+H]+,Dissolved,220302_Smp_OBi1_8,3786995.5329284775,OBi1_set2,Glucose + NH4 + Homarine
HILICPos_57,9.625,162.07634,50.87603:6919 56.23383:6661 64.62101:6831 70.0658:9967 85.02905:24446 98.06065:830529 111.04248:7651 113.27261:8260 115.21786:7880 116.07106:670517 123.94756:8471 131.03412:14325 138.99298:9411 144.0658:411341 162.07637:372415 162.08427:11388,[M+H]+,Dissolved,220302_Smp_OBi1_9,4261921.252881841,OBi1_set2,Glucose + NH4 + Homarine
HILICPos_59,2.923,167.09302,NA,NA,Dissolved,220302_Smp_OBi1_1,8797136,OBi1_set2,Glucose + NH4
HILICPos_59,2.923,167.09302,NA,NA,Dissolved,220302_Smp_OBi1_2,4724040,OBi1_set2,Glucose + NH4
HILICPos_59,2.923,167.09302,NA,NA,Dissolved,220302_Smp_OBi1_3,6193138,OBi1_set2,Glucose + NH4
HILICPos_59,2.923,167.09302,NA,NA,Dissolved,220302_Smp_OBi1_4,8371730,OBi1_set2,Homarine
HILICPos_59,2.923,167.09302,NA,NA,Dissolved,220302_Smp_OBi1_5,14928759,OBi1_set2,Homarine
HILICPos_59,2.923,167.09302,NA,NA,Dissolved,220302_Smp_OBi1_6,8230337,OBi1_set2,Homarine
HILICPos_59,2.923,167.09302,NA,NA,Dissolved,220302_Smp_OBi1_7,4646838,OBi1_set2,Glucose + NH4 + Homarine
HILICPos_59,2.923,167.09302,NA,NA,Dissolved,220302_Smp_OBi1_8,7449609,OBi1_set2,Glucose + NH4 + Homarine
HILICPos_59,2.923,167.09302,NA,NA,Dissolved,220302_Smp_OBi1_9,5517079,OBi1_set2,Glucose + NH4 + Homarine
HILICPos_60,7.182,168.0658,NA,NA,Dissolved,220302_Smp_OBi1_1,1287783,OBi1_set2,Glucose + NH4
HILICPos_60,7.182,168.0658,NA,NA,Dissolved,220302_Smp_OBi1_2,1741455,OBi1_set2,Glucose + NH4
HILICPos_60,7.182,168.0658,NA,NA,Dissolved,220302_Smp_OBi1_3,1324681,OBi1_set2,Glucose + NH4
HILICPos_60,7.182,168.0658,NA,NA,Dissolved,220302_Smp_OBi1_4,19905630,OBi1_set2,Homarine
HILICPos_60,7.182,168.0658,NA,NA,Dissolved,220302_Smp_OBi1_5,75910200,OBi1_set2,Homarine
HILICPos_60,7.182,168.0658,NA,NA,Dissolved,220302_Smp_OBi1_6,26871150,OBi1_set2,Homarine
HILICPos_60,7.182,168.0658,NA,NA,Dissolved,220302_Smp_OBi1_7,2666395,OBi1_set2,Glucose + NH4 + Homarine
HILICPos_60,7.182,168.0658,NA,NA,Dissolved,220302_Smp_OBi1_8,8226086,OBi1_set2,Glucose + NH4 + Homarine
HILICPos_60,7.182,168.0658,NA,NA,Dissolved,220302_Smp_OBi1_9,2337618,OBi1_set2,Glucose + NH4 + Homarine
HILICPos_61,3.47,170.08145,52.503:6607 56.10545:6741 66.09245:7572 74.3336:7446 88.83388:7533 92.50839:7529 95.0496:21771 96.08139:8548 105.04512:16247 115.9645:7730 119.95764:16039 120.96543:12720 124.07611:63455 125.10785:6988 134.0603:761215 141.00179:7416 145.21107:6979 152.0708:1056982 164.10143:7951 170.08182:44905 170.09644:9991 170.11778:9315,[M+H]+,Dissolved,220302_Smp_OBi1_1,1169893,OBi1_set2,Glucose + NH4
HILICPos_61,3.47,170.08145,52.503:6607 56.10545:6741 66.09245:7572 74.3336:7446 88.83388:7533 92.50839:7529 95.0496:21771 96.08139:8548 105.04512:16247 115.9645:7730 119.95764:16039 120.96543:12720 124.07611:63455 125.10785:6988 134.0603:761215 141.00179:7416 145.21107:6979 152.0708:1056982 164.10143:7951 170.08182:44905 170.09644:9991 170.11778:9315,[M+H]+,Dissolved,220302_Smp_OBi1_2,22406762,OBi1_set2,Glucose + NH4
HILICPos_61,3.47,170.08145,52.503:6607 56.10545:6741 66.09245:7572 74.3336:7446 88.83388:7533 92.50839:7529 95.0496:21771 96.08139:8548 105.04512:16247 115.9645:7730 119.95764:16039 120.96543:12720 124.07611:63455 125.10785:6988 134.0603:761215 141.00179:7416 145.21107:6979 152.0708:1056982 164.10143:7951 170.08182:44905 170.09644:9991 170.11778:9315,[M+H]+,Dissolved,220302_Smp_OBi1_3,11875450,OBi1_set2,Glucose + NH4
HILICPos_61,3.47,170.08145,52.503:6607 56.10545:6741 66.09245:7572 74.3336:7446 88.83388:7533 92.50839:7529 95.0496:21771 96.08139:8548 105.04512:16247 115.9645:7730 119.95764:16039 120.96543:12720 124.07611:63455 125.10785:6988 134.0603:761215 141.00179:7416 145.21107:6979 152.0708:1056982 164.10143:7951 170.08182:44905 170.09644:9991 170.11778:9315,[M+H]+,Dissolved,220302_Smp_OBi1_4,31200894,OBi1_set2,Homarine
HILICPos_61,3.47,170.08145,52.503:6607 56.10545:6741 66.09245:7572 74.3336:7446 88.83388:7533 92.50839:7529 95.0496:21771 96.08139:8548 105.04512:16247 115.9645:7730 119.95764:16039 120.96543:12720 124.07611:63455 125.10785:6988 134.0603:761215 141.00179:7416 145.21107:6979 152.0708:1056982 164.10143:7951 170.08182:44905 170.09644:9991 170.11778:9315,[M+H]+,Dissolved,220302_Smp_OBi1_5,82197296,OBi1_set2,Homarine
HILICPos_61,3.47,170.08145,52.503:6607 56.10545:6741 66.09245:7572 74.3336:7446 88.83388:7533 92.50839:7529 95.0496:21771 96.08139:8548 105.04512:16247 115.9645:7730 119.95764:16039 120.96543:12720 124.07611:63455 125.10785:6988 134.0603:761215 141.00179:7416 145.21107:6979 152.0708:1056982 164.10143:7951 170.08182:44905 170.09644:9991 170.11778:9315,[M+H]+,Dissolved,220302_Smp_OBi1_6,3400879,OBi1_set2,Homarine
