contig,Unnamed..0_x,hmm_profile,hmm_e_val,Unnamed..0_y,nt_id,sample_name,station,filter,raw_counts_A,raw_counts_B,raw_counts_C,transcripts_L_A,transcripts_L_B,transcripts_L_C,tax_id,tax_name,domain,phylum,class,order,family,genus,species,strain,KOfam,KOfam_definition,pfam_id,pfam_name,pfam_description,Cast,Filter,Replicate,Depth,Latitude,Longitude,temperature,salinity,adjusted_salinity,density,oxygen,oxygen_saturation,SiO4,NO3_plus_NO2,TN,TON,PO4,TP,T_OP,TOC,NH4,NO2,pc,pn,Nitrate_Nitrite,dCo_concentration,Cd_dissolved,Pb_dissolved,Fe_dissolved,Ni_dissolved,Cu_dissolved,Zn_dissolved,Mn_dissolved,Co_dissolved
G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i3_G3.UW.NS.L40S1.2um,1020,OBi1_02316_SPO3189,6.80E-232,36935048,G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i3,G3.UW.NS.L40S1.2um,L40S1,2um,0,10.7196,0,0,153597.2392,0,78238,Macrodasyida,Eukaryota,Gastrotricha,,Macrodasyida,,,,,K01273,DPEP; membrane dipeptidase [EC:3.4.13.19],PF01244,Peptidase_M19,Membrane dipeptidase (Peptidase family M19),NA,0.2,A,7,40.88,-158,10.57084,33.55839247,33.39998191,25.60927732,299.8864,106.578,7.558574926,5.244195299,10.56422355,5.320028248,0.596298069,0.799602251,0.203304182,55.88569271,0.131918485,0.107330799,8.527290251,1.345981349,4.294852884,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i3_G3.UW.NS.L40S1.2um,1020,OBi1_02316_SPO3189,6.80E-232,36935048,G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i3,G3.UW.NS.L40S1.2um,L40S1,2um,0,10.7196,0,0,153597.2392,0,78238,Macrodasyida,Eukaryota,Gastrotricha,,Macrodasyida,,,,,K01273,DPEP; membrane dipeptidase [EC:3.4.13.19],PF01244,Peptidase_M19,Membrane dipeptidase (Peptidase family M19),NA,0.2,B,7,40.88,-158,10.57084,33.55839247,33.39998191,25.60927732,299.8864,106.578,7.558574926,5.244195299,10.56422355,5.320028248,0.596298069,0.799602251,0.203304182,55.88569271,0.131918485,0.107330799,8.527290251,1.345981349,4.294852884,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i3_G3.UW.NS.L40S1.2um,1020,OBi1_02316_SPO3189,6.80E-232,36935048,G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i3,G3.UW.NS.L40S1.2um,L40S1,2um,0,10.7196,0,0,153597.2392,0,78238,Macrodasyida,Eukaryota,Gastrotricha,,Macrodasyida,,,,,K01273,DPEP; membrane dipeptidase [EC:3.4.13.19],PF01244,Peptidase_M19,Membrane dipeptidase (Peptidase family M19),NA,0.2,C,7,40.88,-158,10.57084,33.55839247,33.39998191,25.60927732,299.8864,106.578,7.558574926,5.244195299,10.56422355,5.320028248,0.596298069,0.799602251,0.203304182,55.88569271,0.131918485,0.107330799,8.527290251,1.345981349,4.294852884,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i3_G3.UW.NS.L40S2.2um,1020,OBi1_02316_SPO3189,6.80E-232,41312923,G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i3,G3.UW.NS.L40S2.2um,L40S2,2um,23.9338,0,5.59627,158833.952,0,26325.6729,78238,Macrodasyida,Eukaryota,Gastrotricha,,Macrodasyida,,,,,K01273,DPEP; membrane dipeptidase [EC:3.4.13.19],PF01244,Peptidase_M19,Membrane dipeptidase (Peptidase family M19),NA,0.2,A,7,40.09,-158,11.20477143,33.69088969,33.53191758,25.59998661,291.4334286,105.1028571,4.767278727,1.496564446,6.11137019,4.614805744,0.308390898,0.479973934,0.171583036,55.95599954,0.184363962,0.06364104,7.345508675,1.23397279,1.209594108,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i3_G3.UW.NS.L40S2.2um,1020,OBi1_02316_SPO3189,6.80E-232,41312923,G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i3,G3.UW.NS.L40S2.2um,L40S2,2um,23.9338,0,5.59627,158833.952,0,26325.6729,78238,Macrodasyida,Eukaryota,Gastrotricha,,Macrodasyida,,,,,K01273,DPEP; membrane dipeptidase [EC:3.4.13.19],PF01244,Peptidase_M19,Membrane dipeptidase (Peptidase family M19),NA,0.2,B,7,40.09,-158,11.20477143,33.69088969,33.53191758,25.59998661,291.4334286,105.1028571,4.767278727,1.496564446,6.11137019,4.614805744,0.308390898,0.479973934,0.171583036,55.95599954,0.184363962,0.06364104,7.345508675,1.23397279,1.209594108,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i3_G3.UW.NS.L40S2.2um,1020,OBi1_02316_SPO3189,6.80E-232,41312923,G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i3,G3.UW.NS.L40S2.2um,L40S2,2um,23.9338,0,5.59627,158833.952,0,26325.6729,78238,Macrodasyida,Eukaryota,Gastrotricha,,Macrodasyida,,,,,K01273,DPEP; membrane dipeptidase [EC:3.4.13.19],PF01244,Peptidase_M19,Membrane dipeptidase (Peptidase family M19),NA,0.2,C,7,40.09,-158,11.20477143,33.69088969,33.53191758,25.59998661,291.4334286,105.1028571,4.767278727,1.496564446,6.11137019,4.614805744,0.308390898,0.479973934,0.171583036,55.95599954,0.184363962,0.06364104,7.345508675,1.23397279,1.209594108,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i4_G3.UW.NS.L32S1.2um,920,OBi1_02316_SPO3189,6.40E-232,8934670,G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i4,G3.UW.NS.L32S1.2um,L32S1,2um,2.26093,0,1.17847,10744.73947,0,3279.151254,78238,Macrodasyida,Eukaryota,Gastrotricha,,Macrodasyida,,,,,K01273,DPEP; membrane dipeptidase [EC:3.4.13.19],PF01244,Peptidase_M19,Membrane dipeptidase (Peptidase family M19),NA,0.2,A,7,32.3,-158,17.41983333,34.84226776,34.67831703,25.17250716,248.993,102.49,2.854835696,0.005836023,4.214825351,4.208989328,0.061405399,0.211913201,0.150507802,63.54515632,0.009362416,0.003482731,2.471002703,0.405356915,0,83.0790102,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i4_G3.UW.NS.L32S1.2um,920,OBi1_02316_SPO3189,6.40E-232,8934670,G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i4,G3.UW.NS.L32S1.2um,L32S1,2um,2.26093,0,1.17847,10744.73947,0,3279.151254,78238,Macrodasyida,Eukaryota,Gastrotricha,,Macrodasyida,,,,,K01273,DPEP; membrane dipeptidase [EC:3.4.13.19],PF01244,Peptidase_M19,Membrane dipeptidase (Peptidase family M19),NA,0.2,B,7,32.3,-158,17.41983333,34.84226776,34.67831703,25.17250716,248.993,102.49,2.854835696,0.005836023,4.214825351,4.208989328,0.061405399,0.211913201,0.150507802,63.54515632,0.009362416,0.003482731,2.471002703,0.405356915,0,83.0790102,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i4_G3.UW.NS.L32S1.2um,920,OBi1_02316_SPO3189,6.40E-232,8934670,G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i4,G3.UW.NS.L32S1.2um,L32S1,2um,2.26093,0,1.17847,10744.73947,0,3279.151254,78238,Macrodasyida,Eukaryota,Gastrotricha,,Macrodasyida,,,,,K01273,DPEP; membrane dipeptidase [EC:3.4.13.19],PF01244,Peptidase_M19,Membrane dipeptidase (Peptidase family M19),NA,0.2,C,7,32.3,-158,17.41983333,34.84226776,34.67831703,25.17250716,248.993,102.49,2.854835696,0.005836023,4.214825351,4.208989328,0.061405399,0.211913201,0.150507802,63.54515632,0.009362416,0.003482731,2.471002703,0.405356915,0,83.0790102,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i4_G3.UW.NS.L32S3.2um,920,OBi1_02316_SPO3189,6.40E-232,12249053,G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i4,G3.UW.NS.L32S3.2um,L32S3,2um,0,1.63011,0,0,6685.860435,0,78238,Macrodasyida,Eukaryota,Gastrotricha,,Macrodasyida,,,,,K01273,DPEP; membrane dipeptidase [EC:3.4.13.19],PF01244,Peptidase_M19,Membrane dipeptidase (Peptidase family M19),NA,0.2,A,7,32.93,-158,17.1086,34.76049781,34.59690003,25.18463324,250.7168333,102.7,3.305260561,0.005439943,4.126898543,4.1214586,0.067378519,0.214905175,0.147526657,59.12683751,0.037684564,0.009877897,2.99613937,0.408248446,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i4_G3.UW.NS.L32S3.2um,920,OBi1_02316_SPO3189,6.40E-232,12249053,G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i4,G3.UW.NS.L32S3.2um,L32S3,2um,0,1.63011,0,0,6685.860435,0,78238,Macrodasyida,Eukaryota,Gastrotricha,,Macrodasyida,,,,,K01273,DPEP; membrane dipeptidase [EC:3.4.13.19],PF01244,Peptidase_M19,Membrane dipeptidase (Peptidase family M19),NA,0.2,B,7,32.93,-158,17.1086,34.76049781,34.59690003,25.18463324,250.7168333,102.7,3.305260561,0.005439943,4.126898543,4.1214586,0.067378519,0.214905175,0.147526657,59.12683751,0.037684564,0.009877897,2.99613937,0.408248446,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i4_G3.UW.NS.L32S3.2um,920,OBi1_02316_SPO3189,6.40E-232,12249053,G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i4,G3.UW.NS.L32S3.2um,L32S3,2um,0,1.63011,0,0,6685.860435,0,78238,Macrodasyida,Eukaryota,Gastrotricha,,Macrodasyida,,,,,K01273,DPEP; membrane dipeptidase [EC:3.4.13.19],PF01244,Peptidase_M19,Membrane dipeptidase (Peptidase family M19),NA,0.2,C,7,32.93,-158,17.1086,34.76049781,34.59690003,25.18463324,250.7168333,102.7,3.305260561,0.005439943,4.126898543,4.1214586,0.067378519,0.214905175,0.147526657,59.12683751,0.037684564,0.009877897,2.99613937,0.408248446,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i4_G3.UW.NS.L35S1.2um,920,OBi1_02316_SPO3189,6.40E-232,15936034,G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i4,G3.UW.NS.L35S1.2um,L35S1,2um,2.45417,1.71008,4.16709,44965.35092,27728.41237,65061.24351,78238,Macrodasyida,Eukaryota,Gastrotricha,,Macrodasyida,,,,,K01273,DPEP; membrane dipeptidase [EC:3.4.13.19],PF01244,Peptidase_M19,Membrane dipeptidase (Peptidase family M19),NA,0.2,A,7,35.96,-158,14.24873333,34.23282435,34.07158032,25.42267574,268.1175,103.41,4.307372311,0.017972395,4.353098342,4.335125947,0.141299889,0.296576282,0.155276393,57.45001965,0.048958055,0.00660582,3.38740503,0.668449832,0.622011081,70.06555879,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i4_G3.UW.NS.L35S1.2um,920,OBi1_02316_SPO3189,6.40E-232,15936034,G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i4,G3.UW.NS.L35S1.2um,L35S1,2um,2.45417,1.71008,4.16709,44965.35092,27728.41237,65061.24351,78238,Macrodasyida,Eukaryota,Gastrotricha,,Macrodasyida,,,,,K01273,DPEP; membrane dipeptidase [EC:3.4.13.19],PF01244,Peptidase_M19,Membrane dipeptidase (Peptidase family M19),NA,0.2,B,7,35.96,-158,14.24873333,34.23282435,34.07158032,25.42267574,268.1175,103.41,4.307372311,0.017972395,4.353098342,4.335125947,0.141299889,0.296576282,0.155276393,57.45001965,0.048958055,0.00660582,3.38740503,0.668449832,0.622011081,70.06555879,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i4_G3.UW.NS.L35S1.2um,920,OBi1_02316_SPO3189,6.40E-232,15936034,G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i4,G3.UW.NS.L35S1.2um,L35S1,2um,2.45417,1.71008,4.16709,44965.35092,27728.41237,65061.24351,78238,Macrodasyida,Eukaryota,Gastrotricha,,Macrodasyida,,,,,K01273,DPEP; membrane dipeptidase [EC:3.4.13.19],PF01244,Peptidase_M19,Membrane dipeptidase (Peptidase family M19),NA,0.2,C,7,35.96,-158,14.24873333,34.23282435,34.07158032,25.42267574,268.1175,103.41,4.307372311,0.017972395,4.353098342,4.335125947,0.141299889,0.296576282,0.155276393,57.45001965,0.048958055,0.00660582,3.38740503,0.668449832,0.622011081,70.06555879,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i4_G3.UW.NS.L35S2.2um,920,OBi1_02316_SPO3189,6.40E-232,20048659,G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i4,G3.UW.NS.L35S2.2um,L35S2,2um,0,8.81329,0,0,92393.82271,0,78238,Macrodasyida,Eukaryota,Gastrotricha,,Macrodasyida,,,,,K01273,DPEP; membrane dipeptidase [EC:3.4.13.19],PF01244,Peptidase_M19,Membrane dipeptidase (Peptidase family M19),NA,0.2,A,7,35.83,-158,15.09845,34.42520385,34.2630628,25.38769681,262.1455,102.925,4.233070049,0.00951553,4.266978905,4.257463375,0.135700643,0.287685415,0.151984772,58.19527203,0.057810744,0.00290358,2.634507412,0.520497414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i4_G3.UW.NS.L35S2.2um,920,OBi1_02316_SPO3189,6.40E-232,20048659,G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i4,G3.UW.NS.L35S2.2um,L35S2,2um,0,8.81329,0,0,92393.82271,0,78238,Macrodasyida,Eukaryota,Gastrotricha,,Macrodasyida,,,,,K01273,DPEP; membrane dipeptidase [EC:3.4.13.19],PF01244,Peptidase_M19,Membrane dipeptidase (Peptidase family M19),NA,0.2,B,7,35.83,-158,15.09845,34.42520385,34.2630628,25.38769681,262.1455,102.925,4.233070049,0.00951553,4.266978905,4.257463375,0.135700643,0.287685415,0.151984772,58.19527203,0.057810744,0.00290358,2.634507412,0.520497414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i4_G3.UW.NS.L35S2.2um,920,OBi1_02316_SPO3189,6.40E-232,20048659,G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i4,G3.UW.NS.L35S2.2um,L35S2,2um,0,8.81329,0,0,92393.82271,0,78238,Macrodasyida,Eukaryota,Gastrotricha,,Macrodasyida,,,,,K01273,DPEP; membrane dipeptidase [EC:3.4.13.19],PF01244,Peptidase_M19,Membrane dipeptidase (Peptidase family M19),NA,0.2,C,7,35.83,-158,15.09845,34.42520385,34.2630628,25.38769681,262.1455,102.925,4.233070049,0.00951553,4.266978905,4.257463375,0.135700643,0.287685415,0.151984772,58.19527203,0.057810744,0.00290358,2.634507412,0.520497414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i4_G3.UW.NS.L37S1.2um,920,OBi1_02316_SPO3189,6.40E-232,26959573,G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i4,G3.UW.NS.L37S1.2um,L37S1,2um,12.2379,7.07106,6.00376,165979.7008,107897.9127,82342.97946,78238,Macrodasyida,Eukaryota,Gastrotricha,,Macrodasyida,,,,,K01273,DPEP; membrane dipeptidase [EC:3.4.13.19],PF01244,Peptidase_M19,Membrane dipeptidase (Peptidase family M19),NA,0.2,A,7,37,-158,12.9386,33.92809563,33.7682359,25.45577653,285.5648333,106.9883333,3.784437906,0.009072756,4.735851397,4.726778641,0.224456257,0.407319057,0.1828628,59.09871478,0.065255051,0.005880043,NA,2.669219362,0.629284684,67.78992771,0.029137525,0.102564851,0.429166301,3.015173217,1.056433812,0.900401948,0.652307003,0.005739683
G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i4_G3.UW.NS.L37S1.2um,920,OBi1_02316_SPO3189,6.40E-232,26959573,G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i4,G3.UW.NS.L37S1.2um,L37S1,2um,12.2379,7.07106,6.00376,165979.7008,107897.9127,82342.97946,78238,Macrodasyida,Eukaryota,Gastrotricha,,Macrodasyida,,,,,K01273,DPEP; membrane dipeptidase [EC:3.4.13.19],PF01244,Peptidase_M19,Membrane dipeptidase (Peptidase family M19),NA,0.2,B,7,37,-158,12.9386,33.92809563,33.7682359,25.45577653,285.5648333,106.9883333,3.784437906,0.009072756,4.735851397,4.726778641,0.224456257,0.407319057,0.1828628,59.09871478,0.065255051,0.005880043,NA,2.669219362,0.629284684,67.78992771,0.029137525,0.102564851,0.429166301,3.015173217,1.056433812,0.900401948,0.652307003,0.005739683
G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i4_G3.UW.NS.L37S1.2um,920,OBi1_02316_SPO3189,6.40E-232,26959573,G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i4,G3.UW.NS.L37S1.2um,L37S1,2um,12.2379,7.07106,6.00376,165979.7008,107897.9127,82342.97946,78238,Macrodasyida,Eukaryota,Gastrotricha,,Macrodasyida,,,,,K01273,DPEP; membrane dipeptidase [EC:3.4.13.19],PF01244,Peptidase_M19,Membrane dipeptidase (Peptidase family M19),NA,0.2,C,7,37,-158,12.9386,33.92809563,33.7682359,25.45577653,285.5648333,106.9883333,3.784437906,0.009072756,4.735851397,4.726778641,0.224456257,0.407319057,0.1828628,59.09871478,0.065255051,0.005880043,NA,2.669219362,0.629284684,67.78992771,0.029137525,0.102564851,0.429166301,3.015173217,1.056433812,0.900401948,0.652307003,0.005739683
G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i4_G3.UW.NS.L38S1.2um,920,OBi1_02316_SPO3189,6.40E-232,30436307,G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i4,G3.UW.NS.L38S1.2um,L38S1,2um,13.0801,39.6271,14.2576,145957.1388,432338.289,238977.5153,78238,Macrodasyida,Eukaryota,Gastrotricha,,Macrodasyida,,,,,K01273,DPEP; membrane dipeptidase [EC:3.4.13.19],PF01244,Peptidase_M19,Membrane dipeptidase (Peptidase family M19),NA,0.2,A,7,38.97,-158,11.91196,33.71557573,33.55658698,25.48928042,287.4232,105.232,4.447820978,1.357338022,6.177873533,4.820535511,0.307904477,0.48451348,0.176609003,56.49033144,0.136076566,0.054612034,10.00966584,1.643416316,0.628415403,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i4_G3.UW.NS.L38S1.2um,920,OBi1_02316_SPO3189,6.40E-232,30436307,G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i4,G3.UW.NS.L38S1.2um,L38S1,2um,13.0801,39.6271,14.2576,145957.1388,432338.289,238977.5153,78238,Macrodasyida,Eukaryota,Gastrotricha,,Macrodasyida,,,,,K01273,DPEP; membrane dipeptidase [EC:3.4.13.19],PF01244,Peptidase_M19,Membrane dipeptidase (Peptidase family M19),NA,0.2,B,7,38.97,-158,11.91196,33.71557573,33.55658698,25.48928042,287.4232,105.232,4.447820978,1.357338022,6.177873533,4.820535511,0.307904477,0.48451348,0.176609003,56.49033144,0.136076566,0.054612034,10.00966584,1.643416316,0.628415403,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i4_G3.UW.NS.L38S1.2um,920,OBi1_02316_SPO3189,6.40E-232,30436307,G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i4,G3.UW.NS.L38S1.2um,L38S1,2um,13.0801,39.6271,14.2576,145957.1388,432338.289,238977.5153,78238,Macrodasyida,Eukaryota,Gastrotricha,,Macrodasyida,,,,,K01273,DPEP; membrane dipeptidase [EC:3.4.13.19],PF01244,Peptidase_M19,Membrane dipeptidase (Peptidase family M19),NA,0.2,C,7,38.97,-158,11.91196,33.71557573,33.55658698,25.48928042,287.4232,105.232,4.447820978,1.357338022,6.177873533,4.820535511,0.307904477,0.48451348,0.176609003,56.49033144,0.136076566,0.054612034,10.00966584,1.643416316,0.628415403,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i4_G3.UW.NS.L40S1.2um,920,OBi1_02316_SPO3189,6.40E-232,35426701,G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i4,G3.UW.NS.L40S1.2um,L40S1,2um,80.6032,60.199,36.6476,970526.9533,862569.5176,597941.2869,78238,Macrodasyida,Eukaryota,Gastrotricha,,Macrodasyida,,,,,K01273,DPEP; membrane dipeptidase [EC:3.4.13.19],PF01244,Peptidase_M19,Membrane dipeptidase (Peptidase family M19),NA,0.2,A,7,40.88,-158,10.57084,33.55839247,33.39998191,25.60927732,299.8864,106.578,7.558574926,5.244195299,10.56422355,5.320028248,0.596298069,0.799602251,0.203304182,55.88569271,0.131918485,0.107330799,8.527290251,1.345981349,4.294852884,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i4_G3.UW.NS.L40S1.2um,920,OBi1_02316_SPO3189,6.40E-232,35426701,G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i4,G3.UW.NS.L40S1.2um,L40S1,2um,80.6032,60.199,36.6476,970526.9533,862569.5176,597941.2869,78238,Macrodasyida,Eukaryota,Gastrotricha,,Macrodasyida,,,,,K01273,DPEP; membrane dipeptidase [EC:3.4.13.19],PF01244,Peptidase_M19,Membrane dipeptidase (Peptidase family M19),NA,0.2,B,7,40.88,-158,10.57084,33.55839247,33.39998191,25.60927732,299.8864,106.578,7.558574926,5.244195299,10.56422355,5.320028248,0.596298069,0.799602251,0.203304182,55.88569271,0.131918485,0.107330799,8.527290251,1.345981349,4.294852884,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i4_G3.UW.NS.L40S1.2um,920,OBi1_02316_SPO3189,6.40E-232,35426701,G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i4,G3.UW.NS.L40S1.2um,L40S1,2um,80.6032,60.199,36.6476,970526.9533,862569.5176,597941.2869,78238,Macrodasyida,Eukaryota,Gastrotricha,,Macrodasyida,,,,,K01273,DPEP; membrane dipeptidase [EC:3.4.13.19],PF01244,Peptidase_M19,Membrane dipeptidase (Peptidase family M19),NA,0.2,C,7,40.88,-158,10.57084,33.55839247,33.39998191,25.60927732,299.8864,106.578,7.558574926,5.244195299,10.56422355,5.320028248,0.596298069,0.799602251,0.203304182,55.88569271,0.131918485,0.107330799,8.527290251,1.345981349,4.294852884,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i4_G3.UW.NS.L40S2.2um,920,OBi1_02316_SPO3189,6.40E-232,41402367,G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i4,G3.UW.NS.L40S2.2um,L40S2,2um,39.9645,38.1492,38.8576,265219.8762,402911.7927,182791.8359,78238,Macrodasyida,Eukaryota,Gastrotricha,,Macrodasyida,,,,,K01273,DPEP; membrane dipeptidase [EC:3.4.13.19],PF01244,Peptidase_M19,Membrane dipeptidase (Peptidase family M19),NA,0.2,A,7,40.09,-158,11.20477143,33.69088969,33.53191758,25.59998661,291.4334286,105.1028571,4.767278727,1.496564446,6.11137019,4.614805744,0.308390898,0.479973934,0.171583036,55.95599954,0.184363962,0.06364104,7.345508675,1.23397279,1.209594108,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i4_G3.UW.NS.L40S2.2um,920,OBi1_02316_SPO3189,6.40E-232,41402367,G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i4,G3.UW.NS.L40S2.2um,L40S2,2um,39.9645,38.1492,38.8576,265219.8762,402911.7927,182791.8359,78238,Macrodasyida,Eukaryota,Gastrotricha,,Macrodasyida,,,,,K01273,DPEP; membrane dipeptidase [EC:3.4.13.19],PF01244,Peptidase_M19,Membrane dipeptidase (Peptidase family M19),NA,0.2,B,7,40.09,-158,11.20477143,33.69088969,33.53191758,25.59998661,291.4334286,105.1028571,4.767278727,1.496564446,6.11137019,4.614805744,0.308390898,0.479973934,0.171583036,55.95599954,0.184363962,0.06364104,7.345508675,1.23397279,1.209594108,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i4_G3.UW.NS.L40S2.2um,920,OBi1_02316_SPO3189,6.40E-232,41402367,G3.UW.NS.UW40_1.7m.0_2um_TRINITY_DN15050_c0_g1_i4,G3.UW.NS.L40S2.2um,L40S2,2um,39.9645,38.1492,38.8576,265219.8762,402911.7927,182791.8359,78238,Macrodasyida,Eukaryota,Gastrotricha,,Macrodasyida,,,,,K01273,DPEP; membrane dipeptidase [EC:3.4.13.19],PF01244,Peptidase_M19,Membrane dipeptidase (Peptidase family M19),NA,0.2,C,7,40.09,-158,11.20477143,33.69088969,33.53191758,25.59998661,291.4334286,105.1028571,4.767278727,1.496564446,6.11137019,4.614805744,0.308390898,0.479973934,0.171583036,55.95599954,0.184363962,0.06364104,7.345508675,1.23397279,1.209594108,NA,NA,NA,NA,NA,NA,NA,NA,NA
